GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|411116154|ref|NZ_JH556657.1|:196093-197025|35830|g__Acetivibrio.s__Acetivibrio_cellulolyticus|UniRef90_K4L592|UniRef50_H6LFX7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,933,1,0.0.0.0,1.0718113612004287
gi|522837953|ref|NZ_KE159519.1|:1542796-1545186|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YIZ7|UniRef50_R6KAA5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,2391,2,0.0.0.0,0.8364700961940611
gi|522837947|ref|NZ_KE159513.1|:467595-469991|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z9H7|UniRef50_R5DGG6,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Oceanospirillaceae;g_Marinomonas;s_Marinomonas posidonica,2397,161,0.0.0.0,67.16729244889446
gi|522837947|ref|NZ_KE159513.1|:c721236-718825|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A4Q6|UniRef50_K6A4Q6,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_Legionella;s_Legionella pneumophila,2412,23,0.0.0.0,9.535655058043117
gi|522837953|ref|NZ_KE159519.1|:1574881-1577283|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ADB9|UniRef50_R6WRH3,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium;s_Bradyrhizobium japonicum,2403,2,0.0.0.0,0.8322929671244278
gi|522837947|ref|NZ_KE159513.1|:c1265779-1263377|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_S0GRF1|UniRef50_S0GRF1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,2403,1,0.0.0.0,0.4161464835622139
gi|522837955|ref|NZ_KE159521.1|:c103362-102247|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z1L2|UniRef50_R6KS64,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides helcogenes,1116,1,0.0.0.0,0.8960573476702508
gi|522837957|ref|NZ_KE159523.1|:c72303-71188|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZVP3|UniRef50_A6LE98,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides goldsteinii,1116,2,0.0.0.0,1.7921146953405016
gi|522837947|ref|NZ_KE159513.1|:13399-14511|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YYK5|UniRef50_W0EYR0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Providencia;s_Providencia stuartii,1113,1,0.0.0.0,0.8984725965858041
gi|522837953|ref|NZ_KE159519.1|:32732-33844|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y4A2|UniRef50_R6JKL7,root;k_Viruses;p_;c_;o_;f_Orthomyxoviridae;g_Alphainfluenzavirus;s_Influenza A virus,1113,1,0.0.0.0,0.8984725965858041
gi|522837953|ref|NZ_KE159519.1|:32732-33844|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y4A2|UniRef50_R6JKL7,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces pristinaespiralis,1113,36,0.0.0.0,32.34501347708895
gi|410101288|ref|NZ_JH976474.1|:c167777-166659|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLD4|UniRef50_R6XYG2,root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfobacterales;f_Desulfobacteraceae;g_Desulfococcus;s_Desulfococcus multivorans,1119,1,2.7.13.3,0.8936550491510277
gi|410101287|ref|NZ_JH976473.1|:c1024097-1022979|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ABM8|UniRef50_R7JIP6,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,1119,108,0.0.0.0,96.51474530831099
gi|410101288|ref|NZ_JH976474.1|:121367-122473|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZKW9|UniRef50_R6KS64,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1107,1,0.0.0.0,0.903342366757001
gi|410101286|ref|NZ_JH976472.1|:965808-966917|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A0A5|UniRef50_Q5LH11,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1110,30,0.0.0.0,27.027027027027025
gi|522837947|ref|NZ_KE159513.1|:470034-471143|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZKW9|UniRef50_R6KS64,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminiclostridium;s_Ruminiclostridium thermocellum,1110,4,0.0.0.0,3.603603603603603
gi|522837954|ref|NZ_KE159520.1|:1170229-1171338|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B3Z2|UniRef50_Q5LIJ7,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter;s_Pedobacter heparinus,1110,180,2.4.1.227,162.16216216216216
gi|522837947|ref|NZ_KE159513.1|:171651-172757|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZYS2|UniRef50_R7J334,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1107,103,6.3.5.5,93.04426377597109
gi|522837947|ref|NZ_KE159513.1|:c1278286-1277174|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WP78|UniRef50_R6NEA9,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,1113,30,0.0.0.0,26.954177897574123
gi|410101288|ref|NZ_JH976474.1|:c620565-619438|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZHT1|UniRef50_Q9PBC7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1128,39,4.2.1.19,34.57446808510639
gi|522837954|ref|NZ_KE159520.1|:954185-955312|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YYB5|UniRef50_K5YYB5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides goldsteinii,1128,4,0.0.0.0,3.546099290780142
gi|410101287|ref|NZ_JH976473.1|:371553-372680|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTY2|UniRef50_R5VCK3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella intermedia,1128,59,0.0.0.0,52.304964539007095
gi|410101287|ref|NZ_JH976473.1|:371553-372680|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTY2|UniRef50_R5VCK3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1128,1,0.0.0.0,0.8865248226950355
gi|522837953|ref|NZ_KE159519.1|:c1355064-1353934|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B7H3|UniRef50_R5UTL4,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Fibrella;s_Fibrella aestuarina,1131,2,0.0.0.0,1.7683465959328029
gi|522837956|ref|NZ_KE159522.1|:c252745-251624|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZP32|UniRef50_K5ZP32,root;k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina;s_Methanosarcina acetivorans,1122,1,0.0.0.0,0.89126559714795
gi|410101287|ref|NZ_JH976473.1|:c128094-126976|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AHD3|UniRef50_G8UML6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1119,1,0.0.0.0,0.8936550491510277
gi|522837953|ref|NZ_KE159519.1|:c28130-27006|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z9V4|UniRef50_R6Z0S0,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,1125,52,0.0.0.0,46.22222222222222
gi|522837947|ref|NZ_KE159513.1|:c26915-25830|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZXS6|UniRef50_Q6M0B4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas chlororaphis,1086,1,0.0.0.0,0.9208103130755064
gi|522837947|ref|NZ_KE159513.1|:c1921818-1920730|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AMP9|UniRef50_N2AMP9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_uncultured Lachnospiraceae bacterium,1089,1,0.0.0.0,0.9182736455463728
gi|522837947|ref|NZ_KE159513.1|:c2133168-2132083|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZYT8|UniRef50_K5ZYT8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas furukawaii,1086,181,0.0.0.0,166.66666666666666
gi|522837957|ref|NZ_KE159523.1|:c151731-150646|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YSJ5|UniRef50_Q8A1E7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_Paludibacter;s_Paludibacter propionicigenes,1086,1,2.7.2.11,0.9208103130755064
gi|522837947|ref|NZ_KE159513.1|:c2215600-2214515|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L8T3|UniRef50_A6L8T3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae,1086,35,2.1.2.10,32.22836095764272
gi|522837953|ref|NZ_KE159519.1|:1176405-1177496|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZU73|UniRef50_R5JKQ9,root;k_Bacteria;p_Ignavibacteriae;c_Ignavibacteria;o_Ignavibacteriales;f_Melioribacteraceae;g_Melioribacter;s_Melioribacter roseus,1092,1,0.0.0.0,0.9157509157509157
gi|410101287|ref|NZ_JH976473.1|:410809-411903|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DLE2|UniRef50_R7J023,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella forsythia,1095,13,0.0.0.0,11.872146118721462
gi|522837955|ref|NZ_KE159521.1|:c120409-119318|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BGR3|UniRef50_A8F1A5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1092,149,0.0.0.0,136.44688644688642
gi|522837947|ref|NZ_KE159513.1|:95617-96696|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AP65|UniRef50_N2AP65,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Actinobacillus;s_Actinobacillus suis,1080,1,0.0.0.0,0.9259259259259258
gi|522837954|ref|NZ_KE159520.1|:185517-186596|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YU79|UniRef50_R6XEV1,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Fictibacillus;s_Fictibacillus phosphorivorans,1080,36,2.7.13.3,33.33333333333333
gi|522837954|ref|NZ_KE159520.1|:185517-186596|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YU79|UniRef50_R6XEV1,root;k_;p_;c_;o_;f_;g_;s_uncultured organism,1080,2,2.7.13.3,1.8518518518518516
gi|522837954|ref|NZ_KE159520.1|:185517-186596|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YU79|UniRef50_R6XEV1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas alkylphenolica,1080,3,2.7.13.3,2.7777777777777777
gi|522837953|ref|NZ_KE159519.1|:838220-839296|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LIF1|UniRef50_Q7MAW9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1077,60,2.8.1.13,55.71030640668524
gi|410101288|ref|NZ_JH976474.1|:c276651-275575|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YE86|UniRef50_Q11QY2,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus oralis,1077,2,0.0.0.0,1.8570102135561746
gi|522837947|ref|NZ_KE159513.1|:1865377-1866462|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LBT5|UniRef50_A6LBT5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1086,114,0.0.0.0,104.97237569060773
gi|410101287|ref|NZ_JH976473.1|:565129-566214|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X423|UniRef50_R7DK98,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,1086,102,0.0.0.0,93.92265193370164
gi|522837954|ref|NZ_KE159520.1|:991424-992506|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6U4|UniRef50_W8F0V8,root,1083,55,0.0.0.0,50.78485687903971
gi|522837954|ref|NZ_KE159520.1|:c1234780-1233698|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUM7|UniRef50_R6WT60,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1083,5,0.0.0.0,4.616805170821792
gi|522837947|ref|NZ_KE159513.1|:c1438935-1437832|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A3K4|UniRef50_R5V7Y5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1104,101,0.0.0.0,91.4855072463768
gi|522837955|ref|NZ_KE159521.1|:134701-135798|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y838|UniRef50_R6S968,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Lysinibacillus;s_Lysinibacillus sphaericus,1098,25,0.0.0.0,22.768670309653913
gi|522837954|ref|NZ_KE159520.1|:394988-396091|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LG81|UniRef50_P44681,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Erythrobacteraceae;g_Altererythrobacter;s_Altererythrobacter marensis,1104,153,0.0.0.0,138.58695652173913
gi|522837954|ref|NZ_KE159520.1|:394988-396091|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LG81|UniRef50_P44681,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1104,1,0.0.0.0,0.9057971014492753
gi|522837947|ref|NZ_KE159513.1|:87111-88205|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YYS3|UniRef50_R6S968,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,1095,1,0.0.0.0,0.9132420091324202
gi|522837954|ref|NZ_KE159520.1|:65062-66159|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A2T9|UniRef50_G8UMG0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas sp. URMO17WK12:I11,1098,3,0.0.0.0,2.73224043715847
gi|522837954|ref|NZ_KE159520.1|:65062-66159|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A2T9|UniRef50_G8UMG0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1098,4,0.0.0.0,3.6429872495446265
gi|522837953|ref|NZ_KE159519.1|:c198660-197494|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6XAP4|UniRef50_A9KMX2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides helcogenes,1167,72,1.1.1.267,61.696658097686374
gi|522837955|ref|NZ_KE159521.1|:c350176-349010|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_I3YKX4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1167,85,0.0.0.0,72.8363324764353
gi|522837947|ref|NZ_KE159513.1|:1695723-1696895|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WI5|UniRef50_Q64WI5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,1173,153,0.0.0.0,130.43478260869566
gi|522837947|ref|NZ_KE159513.1|:1695723-1696895|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WI5|UniRef50_Q64WI5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1173,2,0.0.0.0,1.7050298380221653
gi|522837947|ref|NZ_KE159513.1|:1695723-1696895|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WI5|UniRef50_Q64WI5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1173,2,0.0.0.0,1.7050298380221653
gi|522837953|ref|NZ_KE159519.1|:c1448439-1447270|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R9IDV4|UniRef50_R9IDV4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,1170,2,0.0.0.0,1.7094017094017095
gi|522837957|ref|NZ_KE159523.1|:c263732-262566|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6IEJ1|UniRef50_I4ALG3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1167,90,0.0.0.0,77.12082262210797
gi|522837957|ref|NZ_KE159523.1|:c263732-262566|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6IEJ1|UniRef50_I4ALG3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus,1167,27,0.0.0.0,23.13624678663239
gi|522837960|ref|NZ_KE159526.1|:73286-74470|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ACP3|UniRef50_R7KEU8,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Mucilaginibacter;s_Mucilaginibacter gotjawali,1185,3,0.0.0.0,2.531645569620253
gi|522837960|ref|NZ_KE159526.1|:73286-74470|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ACP3|UniRef50_R7KEU8,root;k_Bacteria,1185,15,0.0.0.0,12.658227848101266
gi|522837953|ref|NZ_KE159519.1|:476580-477764|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WUD2|UniRef50_R6XLY8,root;k_Bacteria,1185,34,0.0.0.0,28.691983122362867
gi|522837956|ref|NZ_KE159522.1|:c344488-343307|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BAA7|UniRef50_D6D387,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1182,72,0.0.0.0,60.91370558375635
gi|522837956|ref|NZ_KE159522.1|:c344488-343307|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BAA7|UniRef50_D6D387,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1182,33,0.0.0.0,27.918781725888326
gi|522837956|ref|NZ_KE159522.1|:c91009-89825|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YG43|UniRef50_R6XYW2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1185,78,0.0.0.0,65.82278481012658
gi|522837947|ref|NZ_KE159513.1|:518866-520050|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A930|UniRef50_K6A930,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_;f_;g_Candidatus Kinetoplastibacterium;s_Candidatus Kinetoplastibacterium oncopeltii,1185,1,0.0.0.0,0.8438818565400843
gi|522837955|ref|NZ_KE159521.1|:c224675-223497|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A0V6|UniRef50_G8UQY1,root;k_Bacteria;p_Bacteroidetes,1179,17,0.0.0.0,14.418999151823579
gi|522837955|ref|NZ_KE159521.1|:c224675-223497|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A0V6|UniRef50_G8UQY1,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Elizabethkingia;s_Elizabethkingia miricola,1179,1,0.0.0.0,0.8481764206955046
gi|410101286|ref|NZ_JH976472.1|:530959-532101|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YRA8|UniRef50_K5YRA8,root;k_Bacteria;p_Cyanobacteria;c_;o_Oscillatoriales;f_Oscillatoriaceae;g_Oscillatoria;s_Oscillatoria nigro-viridis,1143,3,2.7.13.3,2.6246719160104988
gi|410101291|ref|NZ_JH976477.1|:287853-288992|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZV17|UniRef50_R5DKF3,root,1140,2,2.3.1.47,1.7543859649122808
gi|410101291|ref|NZ_JH976477.1|:287853-288992|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZV17|UniRef50_R5DKF3,root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobium;s_Chlorobium phaeobacteroides,1140,1,2.3.1.47,0.8771929824561404
gi|410101285|ref|NZ_JH976471.1|:c1733390-1732245|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YUI1|UniRef50_R6IXI6,root;k_Bacteria;p_Cyanobacteria;c_;o_Synechococcales;f_Prochloraceae;g_Prochlorococcus;s_Prochlorococcus marinus,1146,12,0.0.0.0,10.471204188481677
gi|522837954|ref|NZ_KE159520.1|:c1237956-1236823|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A787|UniRef50_R5CR17,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,1134,2,2.4.1.182,1.7636684303350971
gi|522837947|ref|NZ_KE159513.1|:c24593-23460|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZAM0|UniRef50_A6LC00,root;k_Bacteria;p_Deferribacteres;c_Deferribacteres;o_Deferribacterales;f_Deferribacteraceae;g_Flexistipes;s_Flexistipes sinusarabici,1134,1,0.0.0.0,0.8818342151675486
gi|522837954|ref|NZ_KE159520.1|:366420-367556|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A417|UniRef50_K6A417,root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobaculum;s_Chlorobaculum limnaeum,1137,2,0.0.0.0,1.7590149516270888
gi|522837954|ref|NZ_KE159520.1|:366420-367556|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A417|UniRef50_K6A417,root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Campylobacter;s_Campylobacter fetus,1137,1,0.0.0.0,0.8795074758135444
gi|522837953|ref|NZ_KE159519.1|:c402033-400897|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZDW0|UniRef50_R6JEI6,root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Sulfurimonas,1137,1,0.0.0.0,0.8795074758135444
gi|522837954|ref|NZ_KE159520.1|:c1211802-1210666|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YYM4|UniRef50_R5DRH2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1137,1,0.0.0.0,0.8795074758135444
gi|522837947|ref|NZ_KE159513.1|:2247875-2249011|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z3X6|UniRef50_Q9L6R5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus,1137,166,5.1.3.14,145.99824098504837
