GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|374087949|ref|NZ_JH599912.1|:1-1008|1054213|g__Acetobacteraceae_noname.s__Acetobacteraceae_bacterium_AT_5844|UniRef90_G9ZU40|UniRef50_G1XWW4,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,1008,1,0.0.0.0,0.9920634920634921
gi|498503065|ref|NZ_KB822571.1|:c5419806-5419141|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZL03|UniRef50_P09213,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,666,2,1.15.1.1,3.003003003003003
gi|498503065|ref|NZ_KB822571.1|:c5419806-5419141|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZL03|UniRef50_P09213,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,666,1,1.15.1.1,1.5015015015015014
gi|498503065|ref|NZ_KB822571.1|:4731967-4732632|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Y261|UniRef50_R6Y168,root;k_Viruses;p_;c_;o_Picornavirales;f_Dicistroviridae;g_Aparavirus;s_Solenopsis invicta virus 1,666,4,0.0.0.0,6.006006006006006
gi|498503065|ref|NZ_KB822571.1|:c3418055-3417387|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YIX6|UniRef50_R6KK61,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Erwiniaceae;g_Pantoea;s_Pantoea ananatis,669,1,0.0.0.0,1.4947683109118086
gi|498503065|ref|NZ_KB822571.1|:457887-458555|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZDS3|UniRef50_F4L0B9,root;k_Bacteria;p_Ignavibacteriae;c_Ignavibacteria;o_Ignavibacteriales;f_Melioribacteraceae;g_Melioribacter;s_Melioribacter roseus,669,4,0.0.0.0,5.9790732436472345
gi|498503065|ref|NZ_KB822571.1|:c6048455-6047769|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZKC9|UniRef50_G8UNS4,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,687,1,0.0.0.0,1.455604075691412
gi|498503065|ref|NZ_KB822571.1|:c6138425-6137880|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6DYM3|UniRef50_F0R2Y7,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,546,1,0.0.0.0,1.8315018315018314
gi|498503065|ref|NZ_KB822571.1|:c6596024-6595344|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5D9R1|UniRef50_R4PL29,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides ovatus,681,1,0.0.0.0,1.4684287812041115
gi|498503065|ref|NZ_KB822571.1|:c936151-935513|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7P0K9|UniRef50_R6V7L7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,639,20,0.0.0.0,31.29890453834116
gi|498503065|ref|NZ_KB822571.1|:4614903-4615535|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Y2I4|UniRef50_G8UQF0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium cellulovorans,633,1,0.0.0.0,1.5797788309636651
gi|498503065|ref|NZ_KB822571.1|:4949579-4950229|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Y4Z7|UniRef50_R6Y770,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Cellulophaga;s_Cellulophaga algicola,651,1,5.1.3.1,1.5360983102918586
gi|498503065|ref|NZ_KB822571.1|:1718510-1719151|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZUS4|UniRef50_R7CY45,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_;s_Flammeovirgaceae bacterium 311,642,1,0.0.0.0,1.557632398753894
gi|498503065|ref|NZ_KB822571.1|:1723138-1723869|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DPL5|UniRef50_Q9AE24,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,732,17,0.0.0.0,23.224043715846996
gi|498503065|ref|NZ_KB822571.1|:1723138-1723869|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DPL5|UniRef50_Q9AE24,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,732,2,0.0.0.0,2.73224043715847
gi|498503065|ref|NZ_KB822571.1|:c2185507-2184782|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZTE3|UniRef50_F3ZR74,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,726,2,0.0.0.0,2.7548209366391188
gi|498503065|ref|NZ_KB822571.1|:c2185507-2184782|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZTE3|UniRef50_F3ZR74,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,726,1,0.0.0.0,1.3774104683195594
gi|498503065|ref|NZ_KB822571.1|:c1274037-1273300|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEI5|UniRef50_Q11QB8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae;g_Fermentimonas;s_Fermentimonas caenicola,738,485,0.0.0.0,657.1815718157181
gi|498503065|ref|NZ_KB822571.1|:c1274037-1273300|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEI5|UniRef50_Q11QB8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,738,2,0.0.0.0,2.710027100271003
gi|498503065|ref|NZ_KB822571.1|:3303883-3304620|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R9H741|UniRef50_A6L2C9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,738,1,0.0.0.0,1.3550135501355014
gi|498503065|ref|NZ_KB822571.1|:3941251-3941952|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R5K2Q8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,702,1,0.0.0.0,1.4245014245014247
gi|498503065|ref|NZ_KB822571.1|:937004-937702|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_D4VBG2|UniRef50_F4CB41,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,699,1,0.0.0.0,1.430615164520744
gi|498503065|ref|NZ_KB822571.1|:c4874936-4874244|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DMA4|UniRef50_E1WT29,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,693,4,0.0.0.0,5.772005772005772
gi|498503065|ref|NZ_KB822571.1|:c4874936-4874244|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DMA4|UniRef50_E1WT29,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,693,4,0.0.0.0,5.772005772005772
gi|498503065|ref|NZ_KB822571.1|:c4874936-4874244|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DMA4|UniRef50_E1WT29,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,693,1,0.0.0.0,1.443001443001443
gi|498503065|ref|NZ_KB822571.1|:4257758-4258474|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L2C7|UniRef50_A6L2C7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,717,1,0.0.0.0,1.394700139470014
gi|498503065|ref|NZ_KB822571.1|:5006712-5007416|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YYR7|UniRef50_R7J430,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Wenyingzhuangia;s_Wenyingzhuangia fucanilytica,705,1,0.0.0.0,1.4184397163120568
gi|498503065|ref|NZ_KB822571.1|:c943899-943330|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YS50|UniRef50_Q5LA87,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,570,1,0.0.0.0,1.7543859649122808
gi|498503065|ref|NZ_KB822571.1|:c5764410-5763835|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZGI0|UniRef50_Q9ZNJ9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria,576,2,1.8.4.12,3.4722222222222223
gi|498503065|ref|NZ_KB822571.1|:3501303-3501878|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_F0R8Z8|UniRef50_F3ZTC1,root,576,2,0.0.0.0,3.4722222222222223
gi|498503065|ref|NZ_KB822571.1|:1820717-1821283|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LF43|UniRef50_Q8A1F7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,567,1,0.0.0.0,1.7636684303350971
gi|498503065|ref|NZ_KB822571.1|:c6342398-6341814|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z526|UniRef50_Q5LED3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_[Clostridium] saccharolyticum,585,3,0.0.0.0,5.128205128205129
gi|498503065|ref|NZ_KB822571.1|:6249772-6250350|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZRW6|UniRef50_Q8AAG0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,579,1,0.0.0.0,1.7271157167530227
gi|498503065|ref|NZ_KB822571.1|:c2413603-2413025|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A3T3|UniRef50_Q9AGG3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,579,1,0.0.0.0,1.7271157167530227
gi|498503065|ref|NZ_KB822571.1|:c2413603-2413025|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A3T3|UniRef50_Q9AGG3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,579,4,0.0.0.0,6.908462867012091
gi|498503065|ref|NZ_KB822571.1|:c2413603-2413025|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A3T3|UniRef50_Q9AGG3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminiclostridium;s_[Eubacterium] siraeum,579,1,0.0.0.0,1.7271157167530227
gi|498503065|ref|NZ_KB822571.1|:c2413603-2413025|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A3T3|UniRef50_Q9AGG3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium butyricum,579,1,0.0.0.0,1.7271157167530227
gi|498503065|ref|NZ_KB822571.1|:c394643-394092|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7DIS8|UniRef50_R5EYM3,root;k_Bacteria,552,11,0.0.0.0,19.927536231884055
gi|498503065|ref|NZ_KB822571.1|:c394643-394092|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7DIS8|UniRef50_R5EYM3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,552,124,0.0.0.0,224.63768115942028
gi|498503065|ref|NZ_KB822571.1|:c2245316-2244768|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A3Z5|UniRef50_K6A3Z5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella;s_Shewanella woodyi,549,1,0.0.0.0,1.8214936247723132
gi|498503065|ref|NZ_KB822571.1|:1837266-1837826|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A691|UniRef50_K6A691,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Maribacter;s_Maribacter sp. MAR_2009_60,561,1,0.0.0.0,1.7825311942959
gi|498503065|ref|NZ_KB822571.1|:6459730-6460344|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_D4VTI2|UniRef50_R6A853,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,615,11,0.0.0.0,17.88617886178862
gi|498503065|ref|NZ_KB822571.1|:5410425-5411039|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A917|UniRef50_R5JBK0,root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Eggerthella;s_Eggerthella lenta,615,18,0.0.0.0,29.26829268292683
gi|498503065|ref|NZ_KB822571.1|:c954663-954058|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A096|UniRef50_F8X0G8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,606,3,0.0.0.0,4.9504950495049505
gi|498503065|ref|NZ_KB822571.1|:c1264831-1264226|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG6|UniRef50_A9B436,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,606,79,0.0.0.0,130.36303630363037
gi|498503065|ref|NZ_KB822571.1|:c1264831-1264226|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG6|UniRef50_A9B436,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter akesuensis,606,4,0.0.0.0,6.600660066006601
gi|498503065|ref|NZ_KB822571.1|:c1264831-1264226|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG6|UniRef50_A9B436,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Formosa;s_Formosa sp. Hel1_33_131,606,2,0.0.0.0,3.3003300330033003
gi|498503065|ref|NZ_KB822571.1|:c1264831-1264226|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG6|UniRef50_A9B436,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,606,1,0.0.0.0,1.6501650165016502
gi|498503065|ref|NZ_KB822571.1|:4896848-4897450|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZWW9|UniRef50_G2PNX0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides ovatus,603,1,2.5.1.9,1.658374792703151
gi|498503065|ref|NZ_KB822571.1|:5363287-5363892|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZZN0|UniRef50_R6IH55,root;k_Bacteria;p_Cyanobacteria;c_;o_Pleurocapsales;f_Dermocarpellaceae;g_Stanieria;s_Stanieria sp. NIES-3757,606,5,0.0.0.0,8.250825082508252
gi|498503065|ref|NZ_KB822571.1|:2914043-2914669|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZAA6|UniRef50_R5V8V2,root;k_Bacteria;p_Chlamydiae;c_Chlamydiia;o_Parachlamydiales;f_Simkaniaceae;g_Simkania;s_Simkania negevensis,627,1,0.0.0.0,1.594896331738437
gi|498503065|ref|NZ_KB822571.1|:c1276565-1275936|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEJ0|UniRef50_B3EUM2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,630,1,0.0.0.0,1.5873015873015872
gi|498503065|ref|NZ_KB822571.1|:c1276565-1275936|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEJ0|UniRef50_B3EUM2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,630,3,0.0.0.0,4.761904761904762
gi|498503065|ref|NZ_KB822571.1|:c6121272-6120646|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WTW9|UniRef50_R6WTW9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,627,2,0.0.0.0,3.189792663476874
gi|498503065|ref|NZ_KB822571.1|:c6121272-6120646|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WTW9|UniRef50_R6WTW9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella forsythia,627,1,0.0.0.0,1.594896331738437
gi|498503065|ref|NZ_KB822571.1|:c6121272-6120646|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WTW9|UniRef50_R6WTW9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,627,1,0.0.0.0,1.594896331738437
gi|498503065|ref|NZ_KB822571.1|:c399870-399277|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WM85|UniRef50_R7J8Q9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,594,1,0.0.0.0,1.6835016835016836
gi|498503065|ref|NZ_KB822571.1|:c399870-399277|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WM85|UniRef50_R7J8Q9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,594,1,0.0.0.0,1.6835016835016836
gi|498503065|ref|NZ_KB822571.1|:c3858493-3857906|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZU07|UniRef50_Q8A633,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,588,1136,0.0.0.0,1931.9727891156463
gi|498503065|ref|NZ_KB822571.1|:c936752-936156|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L0H3|UniRef50_R6ZFT4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,597,2,0.0.0.0,3.3500837520938025
gi|498503065|ref|NZ_KB822571.1|:5776185-5777078|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LA57|UniRef50_A6L5G7,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium sp. ML3W,894,1,0.0.0.0,1.1185682326621924
gi|498503065|ref|NZ_KB822571.1|:c1654675-1653791|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DEQ3|UniRef50_R5DEQ3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella intermedia,885,1,0.0.0.0,1.1299435028248588
gi|498503065|ref|NZ_KB822571.1|:c6646517-6645630|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2ATB1|UniRef50_A6LA99,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,888,1,0.0.0.0,1.1261261261261262
gi|498503065|ref|NZ_KB822571.1|:c1483748-1482846|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZW96|UniRef50_R5X2U0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,903,1,0.0.0.0,1.1074197120708749
gi|498503065|ref|NZ_KB822571.1|:3501886-3502788|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R9HNX0|UniRef50_R5SRH7,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,903,2,0.0.0.0,2.2148394241417497
gi|498503065|ref|NZ_KB822571.1|:c6841612-6840719|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_D6D3P0|UniRef50_R6A6Q7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,894,1,0.0.0.0,1.1185682326621924
gi|498503065|ref|NZ_KB822571.1|:3261132-3262031|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A0A017N977|UniRef50_A6L291,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,900,4,0.0.0.0,4.444444444444445
gi|498503065|ref|NZ_KB822571.1|:4232038-4232937|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L291|UniRef50_A6L291,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,900,1,0.0.0.0,1.1111111111111112
gi|498503065|ref|NZ_KB822571.1|:c1049938-1049042|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L8J2|UniRef50_A0M554,root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Syntrophobacterales;f_Syntrophaceae;g_Desulfomonile;s_Desulfomonile tiedjei,897,1,3.5.4.9,1.1148272017837235
gi|498503065|ref|NZ_KB822571.1|:c6125322-6124453|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A835|UniRef50_A6LA82,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,870,16,0.0.0.0,18.39080459770115
gi|498503065|ref|NZ_KB822571.1|:c1787991-1787122|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A6F5|UniRef50_K6A6F5,root;k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanosarcina,870,1,0.0.0.0,1.1494252873563218
gi|498503065|ref|NZ_KB822571.1|:4230759-4231616|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L289|UniRef50_A6L289,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,858,7,0.0.0.0,8.158508158508159
gi|498503065|ref|NZ_KB822571.1|:4230759-4231616|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L289|UniRef50_A6L289,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,858,1,0.0.0.0,1.1655011655011656
gi|498503065|ref|NZ_KB822571.1|:4902843-4903703|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5I7R5|UniRef50_R5SPN7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,861,82,0.0.0.0,95.23809523809524
gi|498503065|ref|NZ_KB822571.1|:4902843-4903703|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5I7R5|UniRef50_R5SPN7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,861,19,0.0.0.0,22.067363530778167
gi|498503065|ref|NZ_KB822571.1|:5645735-5646610|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6X715|UniRef50_P55253,root;k_Bacteria,876,1,2.7.7.24,1.1415525114155252
gi|498503065|ref|NZ_KB822571.1|:989878-990759|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2BFD9|UniRef50_B3CDE3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,882,5,0.0.0.0,5.668934240362812
gi|498503065|ref|NZ_KB822571.1|:c1314993-1314052|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6ABC5|UniRef50_K5Y5K8,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Pseudonocardiales;f_Pseudonocardiaceae;g_Amycolatopsis;s_Amycolatopsis mediterranei,942,1,0.0.0.0,1.0615711252653928
