GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|411116154|ref|NZ_JH556657.1|:196093-197025|35830|g__Acetivibrio.s__Acetivibrio_cellulolyticus|UniRef90_K4L592|UniRef50_H6LFX7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,933,1,0.0.0.0,1.0718113612004287
gi|522837947|ref|NZ_KE159513.1|:c906044-904761|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z639|UniRef50_R6DBD0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas syringae,1284,1,0.0.0.0,0.778816199376947
gi|522837953|ref|NZ_KE159519.1|:999898-1001178|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6IHN3|UniRef50_D4LJ51,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminococcus;s_Ruminococcus sp. SR1/5,1281,1,0.0.0.0,0.7806401249024201
gi|410101288|ref|NZ_JH976474.1|:c622876-621596|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A5S9|UniRef50_Q8ZFX5,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,1281,4,1.1.1.23,3.1225604996096803
gi|410101288|ref|NZ_JH976474.1|:c191134-189854|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LBG7|UniRef50_Q73WG1,root;k_Bacteria,1281,3,2.1.2.1,2.34192037470726
gi|410101288|ref|NZ_JH976474.1|:c191134-189854|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LBG7|UniRef50_Q73WG1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1281,3,2.1.2.1,2.34192037470726
gi|410101288|ref|NZ_JH976474.1|:c191134-189854|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LBG7|UniRef50_Q73WG1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,1281,1,2.1.2.1,0.7806401249024201
gi|410101288|ref|NZ_JH976474.1|:c191134-189854|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LBG7|UniRef50_Q73WG1,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter;s_Pedobacter sp. PACM 27299,1281,1,2.1.2.1,0.7806401249024201
gi|522837954|ref|NZ_KE159520.1|:1208922-1210202|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B3W1|UniRef50_R5PPC0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1281,3,0.0.0.0,2.34192037470726
gi|522837947|ref|NZ_KE159513.1|:c2050409-2049141|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YR49|UniRef50_R5FBA6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1269,2,0.0.0.0,1.5760441292356187
gi|522837947|ref|NZ_KE159513.1|:c2050409-2049141|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YR49|UniRef50_R5FBA6,root,1269,1,0.0.0.0,0.7880220646178093
gi|522837957|ref|NZ_KE159523.1|:165611-166879|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X734|UniRef50_R6A8Z9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1269,1,0.0.0.0,0.7880220646178093
gi|522837957|ref|NZ_KE159523.1|:165611-166879|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X734|UniRef50_R6A8Z9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,1269,2,0.0.0.0,1.5760441292356187
gi|522837954|ref|NZ_KE159520.1|:c705191-703923|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVH5|UniRef50_R5AUR0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella intermedia,1269,1,6.3.4.13,0.7880220646178093
gi|522837954|ref|NZ_KE159520.1|:c705191-703923|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVH5|UniRef50_R5AUR0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Ectothiorhodospiraceae;g_Thioalkalivibrio;s_Thioalkalivibrio nitratireducens,1269,11,6.3.4.13,8.668242710795903
gi|522837957|ref|NZ_KE159523.1|:216668-217936|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_S0GKS5|UniRef50_S0GKS5,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Listeriaceae;g_Listeria;s_Listeria innocua,1269,1,0.0.0.0,0.7880220646178093
gi|522837958|ref|NZ_KE159524.1|:c172296-171028|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DER9|UniRef50_R5UWW9,root;k_Bacteria;p_Bacteroidetes;c_Chitinophagia;o_Chitinophagales;f_Chitinophagaceae;g_Flavisolibacter;s_Flavisolibacter tropicus,1269,1,0.0.0.0,0.7880220646178093
gi|522837958|ref|NZ_KE159524.1|:c172296-171028|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DER9|UniRef50_R5UWW9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ethanoligenens;s_Ethanoligenens harbinense,1269,62,0.0.0.0,48.85736800630418
gi|522837947|ref|NZ_KE159513.1|:1136563-1137831|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A5J4|UniRef50_R5JQJ3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1269,1,0.0.0.0,0.7880220646178093
gi|522837953|ref|NZ_KE159519.1|:127977-129242|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y226|UniRef50_R6X0D6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1266,1,0.0.0.0,0.7898894154818326
gi|522837953|ref|NZ_KE159519.1|:c834784-833513|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WRE4|UniRef50_Q11UE6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella fusca,1272,17,6.3.4.4,13.364779874213836
gi|522837947|ref|NZ_KE159513.1|:c533074-531803|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_Q7MU77,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1272,2,2.7.2.3,1.572327044025157
gi|522837947|ref|NZ_KE159513.1|:c533074-531803|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_Q7MU77,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,1272,4,2.7.2.3,3.144654088050314
gi|522837947|ref|NZ_KE159513.1|:c533074-531803|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_Q7MU77,root;k_Bacteria;p_Cyanobacteria;c_;o_Synechococcales;f_Leptolyngbyaceae;g_Leptolyngbya;s_Leptolyngbya sp. PCC 7376,1272,1,2.7.2.3,0.7861635220125786
gi|522837947|ref|NZ_KE159513.1|:c533074-531803|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_Q7MU77,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1272,1,2.7.2.3,0.7861635220125786
gi|522837958|ref|NZ_KE159524.1|:165763-167037|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YRU8|UniRef50_K5YRU8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella;s_Shewanella sp. ANA-3,1275,44,0.0.0.0,34.50980392156863
gi|410101286|ref|NZ_JH976472.1|:120102-121373|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AP50|UniRef50_R6DI84,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1272,3,0.0.0.0,2.358490566037736
gi|522837953|ref|NZ_KE159519.1|:1408140-1409432|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R9HNY2|UniRef50_R6C517,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella,1293,12,0.0.0.0,9.280742459396752
gi|410101286|ref|NZ_JH976472.1|:c272535-271243|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WWI4|UniRef50_D5ESJ2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides helcogenes,1293,4,0.0.0.0,3.0935808197989174
gi|410101286|ref|NZ_JH976472.1|:c272535-271243|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WWI4|UniRef50_D5ESJ2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides salanitronis,1293,1,0.0.0.0,0.7733952049497294
gi|522837947|ref|NZ_KE159513.1|:c1320963-1319671|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YEF2|UniRef50_Q64PR7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_Paludibacter;s_Paludibacter propionicigenes,1293,11,0.0.0.0,8.507347254447023
gi|522837956|ref|NZ_KE159522.1|:c334784-333495|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L260|UniRef50_Q89YI0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1290,43,0.0.0.0,33.333333333333336
gi|522837956|ref|NZ_KE159522.1|:c334784-333495|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L260|UniRef50_Q89YI0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1290,2,0.0.0.0,1.5503875968992247
gi|522837947|ref|NZ_KE159513.1|:1024077-1025366|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZHQ3|UniRef50_Q4FPV2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1290,1,1.6.5.8,0.7751937984496123
gi|410101285|ref|NZ_JH976471.1|:234440-235729|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LER8|UniRef50_I3YKN2,root;k_Viruses;p_;c_;o_;f_Mimiviridae,1290,1,0.0.0.0,0.7751937984496123
gi|522837953|ref|NZ_KE159519.1|:210322-211608|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUS7|UniRef50_G8UQU1,root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Sulfurimonas,1287,1,0.0.0.0,0.7770007770007771
gi|410101285|ref|NZ_JH976471.1|:c146641-145355|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEL4|UniRef50_Q8A2T6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1287,1,2.5.1.6,0.7770007770007771
gi|410101285|ref|NZ_JH976471.1|:c146641-145355|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEL4|UniRef50_Q8A2T6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae;g_Petrimonas;s_Petrimonas mucosa,1287,1,2.5.1.6,0.7770007770007771
gi|410101285|ref|NZ_JH976471.1|:c38271-36985|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WZJ2|UniRef50_B2GAM0,root;k_Bacteria;p_Firmicutes;c_Bacilli,1287,2,4.2.1.11,1.5540015540015542
gi|410101285|ref|NZ_JH976471.1|:c38271-36985|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WZJ2|UniRef50_B2GAM0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,1287,1,4.2.1.11,0.7770007770007771
gi|410101285|ref|NZ_JH976471.1|:c38271-36985|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WZJ2|UniRef50_B2GAM0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Heliobacteriaceae;g_Heliobacillus;s_Heliobacillus mobilis,1287,24,4.2.1.11,18.64801864801865
gi|410101286|ref|NZ_JH976472.1|:497239-498525|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AMU8|UniRef50_B2GKX1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptococcaceae;g_Desulfosporosinus;s_Desulfosporosinus orientis,1287,1,2.5.1.49,0.7770007770007771
gi|410101286|ref|NZ_JH976472.1|:497239-498525|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AMU8|UniRef50_B2GKX1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Grimontia;s_Grimontia hollisae,1287,1,2.5.1.49,0.7770007770007771
gi|522837947|ref|NZ_KE159513.1|:124563-125849|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y606|UniRef50_I0K444,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Marinilabiliales;f_Salinivirgaceae;g_Salinivirga;s_Salinivirga cyanobacteriivorans,1287,2,3.6.4.13,1.5540015540015542
gi|522837954|ref|NZ_KE159520.1|:700408-701697|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A3I9|UniRef50_Q5LHV2,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Burkholderia;s_Burkholderia seminalis,1290,16,0.0.0.0,12.403100775193797
gi|410101288|ref|NZ_JH976474.1|:265576-266862|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YE82|UniRef50_K5YE82,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1287,1,0.0.0.0,0.7770007770007771
gi|410101288|ref|NZ_JH976474.1|:506434-507720|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z5V0|UniRef50_Q12JV2,root;k_Bacteria;p_Bacteroidetes;c_Chitinophagia;o_Chitinophagales;f_Chitinophagaceae;g_Chitinophaga;s_Chitinophaga pinensis,1287,1,0.0.0.0,0.7770007770007771
gi|522837958|ref|NZ_KE159524.1|:202578-203864|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YRS1|UniRef50_R5CLY4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella intermedia,1287,1,0.0.0.0,0.7770007770007771
gi|522837954|ref|NZ_KE159520.1|:359253-360497|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A255|UniRef50_R5JV60,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,1245,6,0.0.0.0,4.8192771084337345
gi|522837954|ref|NZ_KE159520.1|:359253-360497|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A255|UniRef50_R5JV60,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Alicyclobacillaceae;g_Alicyclobacillus;s_Alicyclobacillus acidocaldarius,1245,2,0.0.0.0,1.6064257028112447
gi|522837954|ref|NZ_KE159520.1|:359253-360497|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A255|UniRef50_R5JV60,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter;s_Pedobacter heparinus,1245,1,0.0.0.0,0.8032128514056224
gi|522837958|ref|NZ_KE159524.1|:154288-155532|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZX1|UniRef50_R6Y7Z1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1245,8,0.0.0.0,6.425702811244979
gi|522837947|ref|NZ_KE159513.1|:c2299158-2297914|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6APC1|UniRef50_F4C3M8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,1245,1,0.0.0.0,0.8032128514056224
gi|410101286|ref|NZ_JH976472.1|:c540735-539491|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZ80|UniRef50_D0TB93,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium gallicum,1245,2,2.7.13.3,1.6064257028112447
gi|522837955|ref|NZ_KE159521.1|:c173195-171951|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A7AI14|UniRef50_K4IJM2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1245,2,0.0.0.0,1.6064257028112447
gi|522837958|ref|NZ_KE159524.1|:136140-137384|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AMB7|UniRef50_G8UQ94,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1245,2,0.0.0.0,1.6064257028112447
gi|522837947|ref|NZ_KE159513.1|:91101-92348|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZAD8|UniRef50_R7LBA2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_[Eubacterium] rectale,1248,1,0.0.0.0,0.8012820512820513
gi|410101287|ref|NZ_JH976473.1|:781720-782970|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YJ02|UniRef50_R5ND93,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptosporangiales;f_Nocardiopsaceae;g_Nocardiopsis;s_Nocardiopsis alba,1251,1,0.0.0.0,0.7993605115907275
gi|522837956|ref|NZ_KE159522.1|:148514-149761|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A9Z7|UniRef50_A6LFF3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1248,2,0.0.0.0,1.6025641025641026
gi|522837953|ref|NZ_KE159519.1|:1435066-1436313|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q650E3|UniRef50_R5S3H1,root;k_Bacteria,1248,3,0.0.0.0,2.4038461538461537
gi|522837947|ref|NZ_KE159513.1|:c1713217-1711979|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D4VJE1|UniRef50_Q64WK8,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,1239,3,0.0.0.0,2.4213075060532687
gi|522837947|ref|NZ_KE159513.1|:c1713217-1711979|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D4VJE1|UniRef50_Q64WK8,root,1239,2,0.0.0.0,1.6142050040355125
gi|522837947|ref|NZ_KE159513.1|:c2094127-2092886|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D2Y2|UniRef50_Q64WK8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1242,9,0.0.0.0,7.246376811594203
gi|522837947|ref|NZ_KE159513.1|:c2094127-2092886|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D2Y2|UniRef50_Q64WK8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter guillouiae,1242,5,0.0.0.0,4.025764895330113
gi|522837947|ref|NZ_KE159513.1|:c2094127-2092886|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D2Y2|UniRef50_Q64WK8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1242,2,0.0.0.0,1.6103059581320451
gi|522837947|ref|NZ_KE159513.1|:c2094127-2092886|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D2Y2|UniRef50_Q64WK8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,1242,2,0.0.0.0,1.6103059581320451
gi|522837947|ref|NZ_KE159513.1|:c2094127-2092886|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D2Y2|UniRef50_Q64WK8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1242,1,0.0.0.0,0.8051529790660226
gi|522837947|ref|NZ_KE159513.1|:604640-605899|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLC5|UniRef50_Q7UYE5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1260,3,5.3.1.14,2.380952380952381
gi|522837947|ref|NZ_KE159513.1|:604640-605899|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLC5|UniRef50_Q7UYE5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1260,1,5.3.1.14,0.7936507936507936
gi|522837947|ref|NZ_KE159513.1|:c1668010-1666751|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AM59|UniRef50_Q9ZH99,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Yersinia,1260,12,1.1.1.42,9.523809523809524
gi|522837947|ref|NZ_KE159513.1|:c1668010-1666751|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AM59|UniRef50_Q9ZH99,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1260,5,1.1.1.42,3.9682539682539684
gi|522837947|ref|NZ_KE159513.1|:c1668010-1666751|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AM59|UniRef50_Q9ZH99,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter,1260,2,1.1.1.42,1.5873015873015872
gi|522837947|ref|NZ_KE159513.1|:c1668010-1666751|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AM59|UniRef50_Q9ZH99,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria,1260,1,1.1.1.42,0.7936507936507936
gi|522837958|ref|NZ_KE159524.1|:140845-142104|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZMB2|UniRef50_R6V5M5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae;g_Petrimonas;s_Petrimonas mucosa,1260,1,0.0.0.0,0.7936507936507936
gi|522837953|ref|NZ_KE159519.1|:c1390225-1388960|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X0H1|UniRef50_F4KKY8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1266,2,0.0.0.0,1.5797788309636651
gi|522837953|ref|NZ_KE159519.1|:c1390225-1388960|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X0H1|UniRef50_F4KKY8,root;k_Bacteria;p_Bacteroidetes;c_Chitinophagia;o_Chitinophagales;f_Chitinophagaceae;g_Niastella;s_Niastella koreensis,1266,12,0.0.0.0,9.47867298578199
gi|522837953|ref|NZ_KE159519.1|:c436342-435086|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A1K8|UniRef50_A6L922,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1257,1,0.0.0.0,0.7955449482895784
gi|423342194|ref|NZ_JH976466.1|:979926-980555|387661|g__Parabacteroides.s__Parabacteroides_johnsonii|UniRef90_R9H704|UniRef50_Q8ABU4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,630,1,0.0.0.0,1.5873015873015872
gi|423343373|ref|NZ_JH976467.1|:619740-619928|387661|g__Parabacteroides.s__Parabacteroides_johnsonii|UniRef90_K5Z607|UniRef50_K5Z607,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,189,1,0.0.0.0,5.291005291005291
gi|224580298|ref|NZ_DS996445.1|:61866-62144|387661|g__Parabacteroides.s__Parabacteroides_johnsonii|UniRef90_A7AAS6|UniRef50_A7AAS6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,279,1,0.0.0.0,3.584229390681003
