GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|422320815|ref|NZ_GL636045.1|:c24483-23272|85698|g__Achromobacter.s__Achromobacter_xylosoxidans|UniRef90_R4XMS4|UniRef50_B2SD76,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Alcaligenaceae;g_Achromobacter;s_Achromobacter xylosoxidans,1212,1,0.0.0.0,0.8250825082508251
gi|522837953|ref|NZ_KE159519.1|:c349019-347640|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZEH3|UniRef50_I0KBC7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1380,1,0.0.0.0,0.7246376811594204
gi|522837957|ref|NZ_KE159523.1|:c291177-289801|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BAX8|UniRef50_R7ECB6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1377,7,0.0.0.0,5.083514887436456
gi|522837957|ref|NZ_KE159523.1|:c291177-289801|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BAX8|UniRef50_R7ECB6,root;k_Bacteria,1377,1,0.0.0.0,0.7262164124909223
gi|522837957|ref|NZ_KE159523.1|:c235622-234246|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_E1WQW0|UniRef50_E1WQW0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1377,1,0.0.0.0,0.7262164124909223
gi|522837957|ref|NZ_KE159523.1|:c235622-234246|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_E1WQW0|UniRef50_E1WQW0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,1377,1,0.0.0.0,0.7262164124909223
gi|410101288|ref|NZ_JH976474.1|:191762-193138|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLE9|UniRef50_F9ZC99,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus sakei,1377,1,0.0.0.0,0.7262164124909223
gi|410101287|ref|NZ_JH976473.1|:c423762-422356|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZGJ4|UniRef50_P58696,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1407,1,6.1.1.22,0.7107320540156361
gi|410101287|ref|NZ_JH976473.1|:c423762-422356|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZGJ4|UniRef50_P58696,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1407,2,6.1.1.22,1.4214641080312722
gi|522837947|ref|NZ_KE159513.1|:510000-511406|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z966|UniRef50_K5Z966,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,1407,1,0.0.0.0,0.7107320540156361
gi|522837954|ref|NZ_KE159520.1|:c957496-956093|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6J9|UniRef50_B5F623,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_Paludibacter;s_Paludibacter propionicigenes,1404,19,5.3.1.12,13.532763532763534
gi|522837954|ref|NZ_KE159520.1|:c957496-956093|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6J9|UniRef50_B5F623,root;k_Bacteria;p_Elusimicrobia,1404,6,5.3.1.12,4.273504273504273
gi|522837947|ref|NZ_KE159513.1|:c2031359-2029956|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2ATR3|UniRef50_N2ATR3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae,1404,1,0.0.0.0,0.7122507122507123
gi|522837947|ref|NZ_KE159513.1|:515144-516553|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X7P9|UniRef50_R6X7P9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1410,1,0.0.0.0,0.7092198581560284
gi|522837947|ref|NZ_KE159513.1|:515144-516553|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X7P9|UniRef50_R6X7P9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Serratia;s_Serratia liquefaciens,1410,1,0.0.0.0,0.7092198581560284
gi|522837954|ref|NZ_KE159520.1|:191518-192915|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YU76|UniRef50_F4KKM7,root;k_Bacteria;p_Bacteroidetes;c_Chitinophagia;o_Chitinophagales;f_Chitinophagaceae;g_Niabella;s_Niabella ginsenosidivorans,1398,1,0.0.0.0,0.715307582260372
gi|410101285|ref|NZ_JH976471.1|:c14743-13343|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6B022|UniRef50_P08417,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Anaplasmataceae;g_Wolbachia;s_Wolbachia endosymbiont of Drosophila simulans,1401,1,4.2.1.2,0.7137758743754461
gi|522837953|ref|NZ_KE159519.1|:1530931-1532148|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YIY6|UniRef50_B4S5Y8,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus paracollinoides,1218,1,4.1.99.12,0.8210180623973727
gi|522837953|ref|NZ_KE159519.1|:1530931-1532148|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YIY6|UniRef50_B4S5Y8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacteraceae;g_Carboxydothermus;s_Carboxydothermus hydrogenoformans,1218,1,4.1.99.12,0.8210180623973727
gi|410101287|ref|NZ_JH976473.1|:c869327-868110|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQH0|UniRef50_D6D387,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,1218,4,0.0.0.0,3.284072249589491
gi|410101287|ref|NZ_JH976473.1|:c869327-868110|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQH0|UniRef50_D6D387,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1218,1,0.0.0.0,0.8210180623973727
gi|410101287|ref|NZ_JH976473.1|:c869327-868110|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQH0|UniRef50_D6D387,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1218,1,0.0.0.0,0.8210180623973727
gi|410101286|ref|NZ_JH976472.1|:c852283-851069|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZL5|UniRef50_F9D1D7,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,1215,1,0.0.0.0,0.8230452674897119
gi|410101285|ref|NZ_JH976471.1|:481683-482903|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X4U2|UniRef50_R5RHC6,root;k_Bacteria,1221,1,0.0.0.0,0.8190008190008189
gi|522837947|ref|NZ_KE159513.1|:1541442-1542662|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AIS2|UniRef50_N2AIS2,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus denitrificans,1221,1,0.0.0.0,0.8190008190008189
gi|522837954|ref|NZ_KE159520.1|:c234049-232829|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6APR5|UniRef50_R5NCQ3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1221,1,0.0.0.0,0.8190008190008189
gi|522837954|ref|NZ_KE159520.1|:1068735-1069946|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZU02|UniRef50_R6JLD5,root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfarculales;f_Desulfarculaceae;g_Desulfarculus;s_Desulfarculus baarsii,1212,1,0.0.0.0,0.8250825082508251
gi|410101285|ref|NZ_JH976471.1|:1611319-1612530|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZPZ6|UniRef50_R6JJE0,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Propionibacteriales;f_Propionibacteriaceae;g_Propionibacterium;s_Propionibacterium sp. oral taxon 193,1212,1,0.0.0.0,0.8250825082508251
gi|410101285|ref|NZ_JH976471.1|:1698218-1699432|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R7E5X5|UniRef50_I7HXJ8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,1215,3,0.0.0.0,2.4691358024691357
gi|410101285|ref|NZ_JH976471.1|:1698218-1699432|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R7E5X5|UniRef50_I7HXJ8,root;k_;p_;c_;o_;f_;g;_;s_uncultured prokaryote,1215,2,0.0.0.0,1.6460905349794237
gi|522837947|ref|NZ_KE159513.1|:c1636239-1635010|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y0Y0|UniRef50_R6FRN7,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,1230,1,0.0.0.0,0.8130081300813008
gi|522837953|ref|NZ_KE159519.1|:650724-651953|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5JU63|UniRef50_R6J655,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1230,1,0.0.0.0,0.8130081300813008
gi|522837953|ref|NZ_KE159519.1|:650724-651953|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5JU63|UniRef50_R6J655,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales,1230,1,0.0.0.0,0.8130081300813008
gi|522837947|ref|NZ_KE159513.1|:c2115269-2114040|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D2V9|UniRef50_G8UI78,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,1230,18,0.0.0.0,14.634146341463415
gi|522837947|ref|NZ_KE159513.1|:c2115269-2114040|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D2V9|UniRef50_G8UI78,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1230,6,0.0.0.0,4.878048780487805
gi|522837947|ref|NZ_KE159513.1|:c2115269-2114040|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D2V9|UniRef50_G8UI78,root,1230,6,0.0.0.0,4.878048780487805
gi|522837955|ref|NZ_KE159521.1|:c252354-251125|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BCA3|UniRef50_A6LH36,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1230,42,0.0.0.0,34.146341463414636
gi|522837953|ref|NZ_KE159519.1|:c1477275-1476040|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q650C5|UniRef50_A6L6L6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1236,3,0.0.0.0,2.4271844660194173
gi|522837953|ref|NZ_KE159519.1|:c1477275-1476040|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q650C5|UniRef50_A6L6L6,root,1236,1,0.0.0.0,0.8090614886731392
gi|522837953|ref|NZ_KE159519.1|:c1477275-1476040|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q650C5|UniRef50_A6L6L6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,1236,1,0.0.0.0,0.8090614886731392
gi|410101287|ref|NZ_JH976473.1|:c1051465-1050230|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YHJ5|UniRef50_R5DIC6,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus sp. FSL H7-0357,1236,1,0.0.0.0,0.8090614886731392
gi|410101286|ref|NZ_JH976472.1|:c168316-167093|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A1W9|UniRef50_K6A1W9,root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfobacterales;f_Desulfobulbaceae;g_Desulfobulbus;s_Desulfobulbus propionicus,1224,1,0.0.0.0,0.8169934640522876
gi|522837958|ref|NZ_KE159524.1|:252795-254021|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YSW4|UniRef50_E6SIH1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas chlororaphis,1227,12,0.0.0.0,9.779951100244498
gi|410101290|ref|NZ_JH976476.1|:391714-392907|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DBX8|UniRef50_B9L7P1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella sp. oral taxon HOT-286,1194,1,0.0.0.0,0.8375209380234506
gi|522837953|ref|NZ_KE159519.1|:1532230-1533423|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LHM9|UniRef50_Q9ZE56,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides salanitronis,1194,3,2.6.1.1,2.512562814070352
gi|522837953|ref|NZ_KE159519.1|:1532230-1533423|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LHM9|UniRef50_Q9ZE56,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Barnesiellaceae;g_Barnesiella;s_Barnesiella viscericola,1194,1,2.6.1.1,0.8375209380234506
gi|522837953|ref|NZ_KE159519.1|:1532230-1533423|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LHM9|UniRef50_Q9ZE56,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,1194,1,2.6.1.1,0.8375209380234506
gi|522837953|ref|NZ_KE159519.1|:c1294898-1293702|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZGX5|UniRef50_R7EIE4,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,1197,1,0.0.0.0,0.835421888053467
gi|522837947|ref|NZ_KE159513.1|:c856664-855468|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YB20|UniRef50_R6FI80,root;k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosaetaceae;g_Methanothrix;s_Methanosaeta harundinacea,1197,2,0.0.0.0,1.670843776106934
gi|522837954|ref|NZ_KE159520.1|:1030591-1031778|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6HMA0|UniRef50_R7NVL6,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,1188,2,0.0.0.0,1.6835016835016836
gi|522837954|ref|NZ_KE159520.1|:1030591-1031778|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6HMA0|UniRef50_R7NVL6,root;k_Bacteria;p_Firmicutes;c_Negativicutes;o_Veillonellales;f_Veillonellaceae;g_Megasphaera;s_Megasphaera elsdenii,1188,1,0.0.0.0,0.8417508417508418
gi|522837955|ref|NZ_KE159521.1|:84580-85767|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L9K4|UniRef50_Q126M1,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus sp. NPS 308,1188,1,4.2.1.20,0.8417508417508418
gi|522837955|ref|NZ_KE159521.1|:84580-85767|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L9K4|UniRef50_Q126M1,root;k_Bacteria,1188,1,4.2.1.20,0.8417508417508418
gi|522837955|ref|NZ_KE159521.1|:84580-85767|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L9K4|UniRef50_Q126M1,root;k_Bacteria;p_Deinococcus-Thermus;c_Deinococci;o_Deinococcales;f_Deinococcaceae;g_Deinococcus;s_Deinococcus soli Cha et al. 2016,1188,1,4.2.1.20,0.8417508417508418
gi|522837947|ref|NZ_KE159513.1|:c580123-578933|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_J9GSU8|UniRef50_R5U104,root,1191,1,0.0.0.0,0.8396305625524769
gi|522837947|ref|NZ_KE159513.1|:c580123-578933|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_J9GSU8|UniRef50_R5U104,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1191,1,0.0.0.0,0.8396305625524769
gi|522837947|ref|NZ_KE159513.1|:2234560-2235750|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZG90|UniRef50_R5Y5R7,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Formosa;s_Formosa sp. Hel1_33_131,1191,4,0.0.0.0,3.3585222502099077
gi|522837956|ref|NZ_KE159522.1|:c52949-51759|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_I6X074,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus,1191,1,0.0.0.0,0.8396305625524769
gi|410101290|ref|NZ_JH976476.1|:c339818-338613|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZY47|UniRef50_R5Y5R7,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Corynebacteriales;f_Corynebacteriaceae;g_Corynebacterium;s_Corynebacterium resistens,1206,1,0.0.0.0,0.8291873963515755
gi|410101290|ref|NZ_JH976476.1|:c339818-338613|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZY47|UniRef50_R5Y5R7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1206,1,0.0.0.0,0.8291873963515755
gi|410101290|ref|NZ_JH976476.1|:c339818-338613|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZY47|UniRef50_R5Y5R7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1206,1,0.0.0.0,0.8291873963515755
gi|410101287|ref|NZ_JH976473.1|:c506772-505567|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTL7|UniRef50_R6LLS7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1206,1,0.0.0.0,0.8291873963515755
gi|410101285|ref|NZ_JH976471.1|:399740-400948|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZWH5|UniRef50_R6LBM7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Pluralibacter;s_[Enterobacter] lignolyticus,1209,1,2.7.13.3,0.8271298593879238
gi|410101288|ref|NZ_JH976474.1|:c586862-585654|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WQT9|UniRef50_R5AN19,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1209,4,0.0.0.0,3.3085194375516953
gi|522837953|ref|NZ_KE159519.1|:c641831-640623|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B068|UniRef50_N2B068,root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma;s_Mycoplasma wenyonii,1209,1,0.0.0.0,0.8271298593879238
gi|522837947|ref|NZ_KE159513.1|:459306-460505|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LD11|UniRef50_Q8DNL6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1200,29,0.0.0.0,24.166666666666668
gi|410101286|ref|NZ_JH976472.1|:842571-843770|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6KXY6|UniRef50_I4AQY4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,1200,2,6.3.4.5,1.6666666666666667
gi|410101286|ref|NZ_JH976472.1|:842571-843770|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6KXY6|UniRef50_I4AQY4,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,1200,1,6.3.4.5,0.8333333333333334
gi|522837958|ref|NZ_KE159524.1|:134926-136125|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R7J624|UniRef50_R5SEU5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1200,1,0.0.0.0,0.8333333333333334
gi|522837956|ref|NZ_KE159522.1|:150404-151681|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLV7|UniRef50_R6X2W7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1278,2,0.0.0.0,1.5649452269170578
gi|522837947|ref|NZ_KE159513.1|:c2050409-2049141|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YR49|UniRef50_R5FBA6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,1269,1,0.0.0.0,0.7880220646178093
gi|522837957|ref|NZ_KE159523.1|:165611-166879|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X734|UniRef50_R6A8Z9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1269,1,0.0.0.0,0.7880220646178093
gi|522837954|ref|NZ_KE159520.1|:c705191-703923|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVH5|UniRef50_R5AUR0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Ectothiorhodospiraceae;g_Thioalkalivibrio;s_Thioalkalivibrio nitratireducens,1269,1,6.3.4.13,0.7880220646178093
gi|522837954|ref|NZ_KE159520.1|:c705191-703923|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVH5|UniRef50_R5AUR0,root;k_Bacteria;p_Firmicutes;c_Limnochordia;o_Limnochordales;f_Limnochordaceae;g_Limnochorda;s_Limnochorda pilosa,1269,1,6.3.4.13,0.7880220646178093
gi|522837954|ref|NZ_KE159520.1|:c705191-703923|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVH5|UniRef50_R5AUR0,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus mycoides,1269,1,6.3.4.13,0.7880220646178093
gi|522837954|ref|NZ_KE159520.1|:c705191-703923|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVH5|UniRef50_R5AUR0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella intermedia,1269,1,6.3.4.13,0.7880220646178093
gi|522837954|ref|NZ_KE159520.1|:c705191-703923|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVH5|UniRef50_R5AUR0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1269,3,6.3.4.13,2.364066193853428
gi|522837954|ref|NZ_KE159520.1|:c705191-703923|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVH5|UniRef50_R5AUR0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Microbulbiferaceae;g_Microbulbifer;s_Microbulbifer thermotolerans,1269,1,6.3.4.13,0.7880220646178093
gi|522837954|ref|NZ_KE159520.1|:160203-161468|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R7JA67|UniRef50_P73283,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,1266,48,0.0.0.0,37.91469194312796
gi|522837954|ref|NZ_KE159520.1|:160203-161468|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R7JA67|UniRef50_P73283,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Cellulophaga;s_Cellulophaga algicola,1266,26,0.0.0.0,20.537124802527646
gi|522837947|ref|NZ_KE159513.1|:c533074-531803|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_Q7MU77,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cyclobacteriaceae;g_Algoriphagus;s_Algoriphagus sp. M8-2,1272,5,2.7.2.3,3.930817610062893
