GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|423332908|ref|NZ_JH976496.1|:1-433|823|g__Parabacteroides.s__Parabacteroides_distasonis|UniRef90_K5ZEM5|UniRef50_K5ZEM5,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,433,42804,0.0.0.0,98854.50346420324
gi|490148212|ref|NZ_KB822402.1|:c393863-392019|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_unknown|UniRef50_B7HCU0,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus kunkeei,1845,2,0.0.0.0,1.0840108401084012
gi|498503065|ref|NZ_KB822571.1|:400253-401176|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZPA0|UniRef50_R5MIZ0,unclassified,924,1,0.0.0.0,1.0822510822510822
gi|498503065|ref|NZ_KB822571.1|:c1428095-1427172|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A9F0|UniRef50_K6A9F0,unclassified,924,1,0.0.0.0,1.0822510822510822
gi|482996294|ref|NZ_KB900701.1|:c8191096-8190173|29448|g__Bradyrhizobium.s__Bradyrhizobium_elkanii|UniRef90_U1GV09|UniRef50_Q89E43,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium;s_Bradyrhizobium icense,924,1,0.0.0.0,1.0822510822510822
gi|420355963|ref|NZ_AKNB01000309.1|:12720-14567|621|g__Shigella.s__Shigella_boydii|UniRef90_Q0SXB2|UniRef50_C5BDM9,root;k_Bacteria,1848,2,0.0.0.0,1.0822510822510822
gi|490136654|ref|NZ_KB822566.1|:608935-609858|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMD8|UniRef50_A6TRW7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiales Family XIII. Incertae Sedis;g_;s_[Eubacterium] sulci,924,1,2.1.2.9,1.0822510822510822
gi|498503065|ref|NZ_KB822571.1|:c279564-278641|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R7JJL0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,924,1,0.0.0.0,1.0822510822510822
gi|498503065|ref|NZ_KB822571.1|:c279564-278641|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R7JJL0,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,924,1,0.0.0.0,1.0822510822510822
gi|498503065|ref|NZ_KB822571.1|:c2866245-2865322|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YUH6|UniRef50_R6E8F3,unclassified,924,1,0.0.0.0,1.0822510822510822
gi|483984576|ref|NZ_KB892644.1|:c110500-109577|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036776F2|UniRef50_R6ZKM6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,924,1,0.0.0.0,1.0822510822510822
gi|545618240|ref|NZ_KI271244.1|:867-1790|1580|g__Lactobacillus.s__Lactobacillus_brevis|UniRef90_U2P398|UniRef50_U2P398,unclassified,924,1,0.0.0.0,1.0822510822510822
gi|522837947|ref|NZ_KE159513.1|:540-1463|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y575|UniRef50_K5Y575,unclassified,924,1,0.0.0.0,1.0822510822510822
gi|555552997|ref|NZ_KI530589.1|:66414-67337|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2RHW5|UniRef50_E4TFY3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Haemophilus;s_Haemophilus influenzae,924,1,2.1.1.199,1.0822510822510822
gi|398819192|ref|NZ_AKIY01000008.1|:c22895-21045|1144344|g__Bradyrhizobium.s__Bradyrhizobium_sp_YR681|UniRef90_unknown|UniRef50_E6VK53,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium;s_Bradyrhizobium sp. CCGE-LA001,1851,2,0.0.0.0,1.0804970286331712
gi|490134789|ref|NZ_KB822565.1|:402897-406598|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZNI9|UniRef50_N1ZNI9,unclassified,3702,4,3.6.4.12,1.0804970286331712
gi|410101285|ref|NZ_JH976471.1|:c743505-742579|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AUB1|UniRef50_R7DL55,unclassified,927,1,0.0.0.0,1.0787486515641855
gi|498503065|ref|NZ_KB822571.1|:592210-593136|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZDJ0|UniRef50_R5GCT1,unclassified,927,1,0.0.0.0,1.0787486515641855
gi|490136654|ref|NZ_KB822566.1|:538281-539207|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZI18|UniRef50_L0EDJ4,unclassified,927,1,0.0.0.0,1.0787486515641855
gi|326383835|ref|NZ_AEUD01000011.1|:7070-7996|945692|g__Gordonia.s__Gordonia_neofelifaecis|UniRef90_UPI0003644844|UniRef50_UPI0003644844,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria,927,1,0.0.0.0,1.0787486515641855
gi|190572091|ref|NC_010943.1|:c1817927-1817001|40324|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia|UniRef90_B2FL54|UniRef50_B4SRX0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia,927,1,0.0.0.0,1.0787486515641855
gi|555549731|ref|NZ_KI530584.1|:c165096-163243|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QBY2|UniRef50_Q8K9C8,unclassified,1854,2,0.0.0.0,1.0787486515641855
gi|387175335|ref|NZ_JH660545.1|:c515984-515058|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_A7ZUJ0|UniRef50_A7ZUJ0,root,927,1,2.7.1.33,1.0787486515641855
gi|498503065|ref|NZ_KB822571.1|:86313-87239|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AL35|UniRef50_Q64XK5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,927,1,2.5.1.75,1.0787486515641855
gi|498503065|ref|NZ_KB822571.1|:3710661-3711587|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2B0J8|UniRef50_R6XA38,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus sp. SDLI1,927,1,0.0.0.0,1.0787486515641855
gi|498503065|ref|NZ_KB822571.1|:592210-593136|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZDJ0|UniRef50_R5GCT1,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Actinomycetaceae;g_Arcanobacterium;s_Arcanobacterium haemolyticum,927,1,0.0.0.0,1.0787486515641855
gi|522837947|ref|NZ_KE159513.1|:c80058-79132|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y4W4|UniRef50_R5M5T6,unclassified,927,1,0.0.0.0,1.0787486515641855
gi|223958589|ref|NZ_DS999466.1|:66482-67408|469598|g__Escherichia.s__Escherichia_sp_3_2_53FAA|UniRef90_unknown|UniRef50_P27848,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,927,1,3.1.3.23,1.0787486515641855
gi|223666261|ref|NZ_CH991859.1|:c1366151-1365225|208962|g__Escherichia.s__Escherichia_albertii|UniRef90_P0A2J2|UniRef50_P0A2J2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,927,1,0.0.0.0,1.0787486515641855
gi|406351884|ref|NZ_JH815271.1|:c1367242-1366316|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_P77622|UniRef50_P77622,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,927,1,0.0.0.0,1.0787486515641855
gi|406351884|ref|NZ_JH815271.1|:c1769646-1768720|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_P0AF07|UniRef50_P0AF07,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,927,1,0.0.0.0,1.0787486515641855
gi|406351884|ref|NZ_JH815271.1|:c1996874-1995948|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_P33360|UniRef50_P33360,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,927,1,0.0.0.0,1.0787486515641855
gi|417672043|ref|NZ_AFFZ01000052.1|:39313-40239|622|g__Shigella.s__Shigella_dysenteriae|UniRef90_P77622|UniRef50_P77622,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,927,1,0.0.0.0,1.0787486515641855
gi|522837947|ref|NZ_KE159513.1|:c80058-79132|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y4W4|UniRef50_R5M5T6,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_;s_Pasteurellaceae bacterium NI1060,927,1,0.0.0.0,1.0787486515641855
gi|522837958|ref|NZ_KE159524.1|:c97688-95832|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZMD2|UniRef50_R7KE83,unclassified,1857,2,0.0.0.0,1.0770059235325795
gi|387175332|ref|NZ_JH660542.1|:c120014-117228|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_unknown|UniRef50_unknown,root,2787,3,2.7.7.7,1.0764262648008611
gi|224581003|ref|NZ_GG657392.1|:6154-8940|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_unknown,unclassified,2787,3,2.7.7.7,1.0764262648008611
gi|522837954|ref|NZ_KE159520.1|:389423-392209|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_unknown,unclassified,2787,3,2.7.7.7,1.0764262648008611
gi|484273111|ref|NZ_AKIB01000036.1|:3675-4604|121428|g__Sphingobium.s__Sphingobium_xenophagum|UniRef90_F6EU25|UniRef50_Q93615,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas oryzae,930,1,0.0.0.0,1.075268817204301
gi|522837958|ref|NZ_KE159524.1|:c9842-8913|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AMH5|UniRef50_R6X072,unclassified,930,1,0.0.0.0,1.075268817204301
gi|522837947|ref|NZ_KE159513.1|:1607945-1609804|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YUK0|UniRef50_R5JDR7,unclassified,1860,2,0.0.0.0,1.075268817204301
gi|498503065|ref|NZ_KB822571.1|:5226367-5228226|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_D3ICB3,unclassified,1860,2,0.0.0.0,1.075268817204301
gi|299134517|ref|NZ_ADVZ01000004.1|:180211-181140|666684|g__Afipia.s__Afipia_sp_1NLS2|UniRef90_Q1QIK1|UniRef50_B1Y7P3,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Rhodopseudomonas;s_Rhodopseudomonas palustris,930,1,6.1.1.14,1.075268817204301
gi|406351895|ref|NZ_JH815282.1|:c35007-34078|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_A8A6Z4|UniRef50_A8A6Z4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,930,1,0.0.0.0,1.075268817204301
gi|406351886|ref|NZ_JH815273.1|:727078-728007|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_P67664|UniRef50_P67664,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,930,1,0.0.0.0,1.075268817204301
gi|229587578|ref|NC_012660.1|:5371640-5372569|294|g__Pseudomonas.s__Pseudomonas_fluorescens|UniRef90_I2BKK0|UniRef50_O31019,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas fluorescens,930,1,2.7.2.2,1.075268817204301
gi|387175335|ref|NZ_JH660545.1|:c4439-3510|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P0A9J7|UniRef50_P0A9J7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,930,1,2.7.1.15,1.075268817204301
gi|522837947|ref|NZ_KE159513.1|:270339-271268|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YZ84|UniRef50_I0K8E9,unclassified,930,1,2.7.1.15,1.075268817204301
gi|522837947|ref|NZ_KE159513.1|:389122-390051|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z094|UniRef50_K5Z094,unclassified,930,1,0.0.0.0,1.075268817204301
gi|498503065|ref|NZ_KB822571.1|:5179236-5180165|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YZ84|UniRef50_I0K8E9,unclassified,930,1,2.7.1.15,1.075268817204301
gi|387175334|ref|NZ_JH660544.1|:c83373-82444|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P0AB82|UniRef50_P0A1A6,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,930,1,2.6.1.42,1.075268817204301
gi|522837947|ref|NZ_KE159513.1|:319193-321052|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_D3ICB3,unclassified,1860,2,0.0.0.0,1.075268817204301
gi|490134789|ref|NZ_KB822565.1|:c700541-699612|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDC1|UniRef50_A9KSS1,unclassified,930,1,0.0.0.0,1.075268817204301
gi|410101285|ref|NZ_JH976471.1|:1644721-1645650|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A281|UniRef50_W6S650,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Persicobacteraceae;g_Persicobacter;s_Persicobacter sp. JZB09,930,1,0.0.0.0,1.075268817204301
gi|555549731|ref|NZ_KI530584.1|:193541-194470|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QBZ9|UniRef50_V2QBZ9,unclassified,930,1,0.0.0.0,1.075268817204301
gi|487584054|ref|NZ_AQDU01000131.1|:c19060-18131|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_A8A6Z4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,930,1,0.0.0.0,1.075268817204301
gi|555546126|ref|NZ_KI530573.1|:c407834-406905|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QDN0|UniRef50_E4THK3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium beijerinckii,930,1,0.0.0.0,1.075268817204301
gi|483984678|ref|NZ_KB892656.1|:c33683-32754|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003628E6F|UniRef50_I1ZJ75,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,930,1,0.0.0.0,1.075268817204301
gi|410101285|ref|NZ_JH976471.1|:1644721-1645650|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A281|UniRef50_W6S650,unclassified,930,1,0.0.0.0,1.075268817204301
gi|498503065|ref|NZ_KB822571.1|:238755-240617|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A1W5|UniRef50_K6A1W5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas,1863,2,0.0.0.0,1.0735373054213635
gi|420353653|ref|NZ_AKNB01000248.1|:c62142-61210|621|g__Shigella.s__Shigella_boydii|UniRef90_P39199|UniRef50_Q8ECQ4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,933,1,2.1.1.298,1.0718113612004287
gi|512466269|ref|NZ_KE150404.1|:13039-13971|1078764|g__Corynebacterium.s__Corynebacterium_sp_HFH0082|UniRef90_E2MZ44|UniRef50_O32978,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Corynebacteriales;f_Corynebacteriaceae;g_Corynebacterium;s_Corynebacterium sp. ATCC 6931,933,1,2.5.1.47,1.0718113612004287
gi|337264537|ref|NC_015675.1|:2425866-2426798|593909|g__Mesorhizobium.s__Mesorhizobium_opportunistum|UniRef90_F7YEK5|UniRef50_Q98I05,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Phyllobacteriaceae;g_Mesorhizobium;s_Mesorhizobium opportunistum,933,1,0.0.0.0,1.0718113612004287
gi|555554272|ref|NZ_KI530591.1|:79038-79970|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2PWU5|UniRef50_D7AEP7,unclassified,933,1,0.0.0.0,1.0718113612004287
gi|452217740|ref|NZ_AEJY01000128.1|:c4658-3726|208962|g__Escherichia.s__Escherichia_albertii|UniRef90_P39199|UniRef50_Q8ECQ4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,933,1,2.1.1.298,1.0718113612004287
gi|498503065|ref|NZ_KB822571.1|:c1741268-1740336|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YYR5|UniRef50_B2RIE4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,933,1,2.1.1.199,1.0718113612004287
gi|551714429|ref|NZ_KI391991.1|:c1505974-1505042|469595|g__Citrobacter.s__Citrobacter_sp_30_2|UniRef90_Q47690|UniRef50_Q47690,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,933,1,2.1.1.10,1.0718113612004287
gi|498503065|ref|NZ_KB822571.1|:c6788046-6787114|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZLF7|UniRef50_R5C5J8,unclassified,933,1,0.0.0.0,1.0718113612004287
gi|387175330|ref|NZ_JH660540.1|:499525-500457|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P75745|UniRef50_P75745,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,933,1,0.0.0.0,1.0718113612004287
gi|544772065|ref|NZ_ASZV01000047.1|:c146250-145318|1235457|g__Ralstonia.s__Ralstonia_sp_AU12_08|UniRef90_Q8Y3E7|UniRef50_Q8Y3E7,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Ralstonia;s_Ralstonia pickettii,933,1,2.7.2.8,1.0718113612004287
gi|223958586|ref|NZ_DS999463.1|:557765-558697|469598|g__Escherichia.s__Escherichia_sp_3_2_53FAA|UniRef90_A7ZH92|UniRef50_Q9KPK4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,933,1,2.7.1.39,1.0718113612004287
gi|486091532|ref|NZ_APZO01000053.1|:c39806-38874|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_P0ACR3,unclassified,933,1,0.0.0.0,1.0718113612004287
gi|512436209|ref|NZ_KE159497.1|:c103893-102961|204516|g__Bacteroides.s__Bacteroides_massiliensis|UniRef90_R9I6M8|UniRef50_R6HK33,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,933,1,0.0.0.0,1.0718113612004287
gi|423342194|ref|NZ_JH976466.1|:931654-932586|387661|g__Parabacteroides.s__Parabacteroides_johnsonii|UniRef90_A0A016MBZ9|UniRef50_R6HK33,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,933,1,0.0.0.0,1.0718113612004287
gi|410101286|ref|NZ_JH976472.1|:1053942-1054874|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A0J2|UniRef50_R5RFX0,unclassified,933,1,0.0.0.0,1.0718113612004287
gi|410101286|ref|NZ_JH976472.1|:c1066931-1064133|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R6WYY8,unclassified,2799,3,0.0.0.0,1.0718113612004287
gi|410101285|ref|NZ_JH976471.1|:883353-885218|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_unknown,unclassified,1866,2,5.99.1.3,1.0718113612004287
gi|506867068|ref|NZ_AOQU01000271.1|:c2472-1540|562|g__Escherichia.s__Escherichia_coli|UniRef90_Q47690|UniRef50_Q47690,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,933,1,2.1.1.10,1.0718113612004287
gi|410101291|ref|NZ_JH976477.1|:c341846-339048|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YW19|UniRef50_K5YW19,unclassified,2799,3,0.0.0.0,1.0718113612004287
gi|410101289|ref|NZ_JH976475.1|:54795-56663|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_B7BDI1,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces rapamycinicus,1869,2,0.0.0.0,1.0700909577314073
gi|522837947|ref|NZ_KE159513.1|:c1494732-1491928|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_G8UME4,unclassified,2805,3,0.0.0.0,1.06951871657754
gi|498503065|ref|NZ_KB822571.1|:c6263569-6260765|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_G8UME4,unclassified,2805,3,0.0.0.0,1.06951871657754
gi|319760738|ref|NC_014910.1|:2306427-2307362|179636|g__Alicycliphilus.s__Alicycliphilus_denitrificans|UniRef90_E8U151|UniRef50_A1W7N3,unclassified,936,1,0.0.0.0,1.0683760683760684
gi|522837947|ref|NZ_KE159513.1|:2109432-2110367|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_E1WRX6|UniRef50_R5FJB9,root,936,1,0.0.0.0,1.0683760683760684
gi|387175330|ref|NZ_JH660540.1|:c441299-440364|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_B7MFR7|UniRef50_B7MFR7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,936,1,0.0.0.0,1.0683760683760684
gi|242353479|ref|NZ_GG688325.1|:c21425-20490|338188|g__Bacteroides.s__Bacteroides_finegoldii|UniRef90_E1WRX6|UniRef50_R5FJB9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,936,1,0.0.0.0,1.0683760683760684
gi|255325737|ref|NZ_ACVP01000035.1|:c40460-39525|38304|g__Corynebacterium.s__Corynebacterium_tuberculostearicum|UniRef90_U7KWY2|UniRef50_E2S5G4,unclassified,936,1,0.0.0.0,1.0683760683760684
gi|555546126|ref|NZ_KI530573.1|:c842777-841842|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2Q0R6|UniRef50_V2Q0R6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Candidatus Arthromitus;s_Candidatus Arthromitus sp. SFB-rat-Yit,936,1,0.0.0.0,1.0683760683760684
gi|487661460|ref|NZ_AQEU01000015.1|:c342068-341133|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_P46142,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,936,1,0.0.0.0,1.0683760683760684
gi|422792617|ref|NZ_GL872113.1|:c184546-183611|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_E9YHZ1,unclassified,936,1,0.0.0.0,1.0683760683760684
gi|483984568|ref|NZ_KB892643.1|:c79468-78533|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00046FEFEB|UniRef50_W8QPT1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,936,1,0.0.0.0,1.0683760683760684
gi|410101286|ref|NZ_JH976472.1|:431914-432849|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLD1|UniRef50_A6LDL3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,936,1,0.0.0.0,1.0683760683760684
gi|491408257|ref|NZ_KB850178.1|:355915-356850|1144673|g__Acinetobacter.s__Acinetobacter_sp_CIP_64_7|UniRef90_N9QI15|UniRef50_F7YPH9,unclassified,936,1,0.0.0.0,1.0683760683760684
gi|237642099|ref|NZ_GG665974.1|:6423-7358|525244|g__Acinetobacter.s__Acinetobacter_sp_ATCC_27244|UniRef90_A0A010LK68|UniRef50_B2I3S2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter johnsonii,936,1,0.0.0.0,1.0683760683760684
gi|498503065|ref|NZ_KB822571.1|:7924-8859|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_E1WRX6|UniRef50_R5FJB9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,936,1,0.0.0.0,1.0683760683760684
