GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|359796355|ref|NZ_AGUF01000026.1|:22619-23782|1147684|g__Achromobacter.s__Achromobacter_arsenitoxydans|UniRef90_R4XPD9|UniRef50_Q5P917,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Methylobacteriaceae;g_Methylobacterium,1164,1,0.0.0.0,0.859106529209622
gi|224580998|ref|NZ_GG657387.1|:c391908-389668|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_A0A031SXK0,root;k_Bacteria,2241,1,0.0.0.0,0.44622936189201245
gi|224580995|ref|NZ_GG657384.1|:1103325-1105604|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_Q8FHF8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2280,1,0.0.0.0,0.4385964912280702
gi|224580999|ref|NZ_GG657388.1|:c246192-243853|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_S1HH61,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2340,1,0.0.0.0,0.4273504273504274
gi|224580999|ref|NZ_GG657388.1|:95573-97906|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P33650,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2334,1,0.0.0.0,0.4284490145672665
gi|224581000|ref|NZ_GG657389.1|:30875-33157|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_W1HTZ5,root;k_Bacteria,2283,1,2.3.1.54,0.43802014892685065
gi|224580996|ref|NZ_GG657385.1|:c556238-553941|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_Q8X6C7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2298,1,1.17.1.4,0.4351610095735422
gi|224580995|ref|NZ_GG657384.1|:c114990-112978|562|g__Shigella.s__Shigella_sp_D9|UniRef90_A8A2Y2|UniRef50_P71229,root;k_Bacteria,2013,3,0.0.0.0,1.4903129657228018
gi|224581000|ref|NZ_GG657389.1|:c164327-162348|562|g__Shigella.s__Shigella_sp_D9|UniRef90_Q3Z3V4|UniRef50_Q6D3A9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1980,1,0.0.0.0,0.5050505050505051
gi|224580996|ref|NZ_GG657385.1|:108172-110127|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P0A9P7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1956,1,3.6.4.13,0.5112474437627812
gi|224580996|ref|NZ_GG657385.1|:35083-37050|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_C6DIM3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1968,2,0.0.0.0,1.016260162601626
gi|224580995|ref|NZ_GG657384.1|:793197-795245|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P43669,root,2049,1,3.4.21.102,0.4880429477794046
gi|224580995|ref|NZ_GG657384.1|:c550966-547844|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_D3V7P3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,3123,1,0.0.0.0,0.3202049311559398
gi|224580995|ref|NZ_GG657384.1|:c562643-559326|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_A0A023LC15,root;k_Bacteria,3318,1,0.0.0.0,0.3013863773357444
gi|224581003|ref|NZ_GG657392.1|:6154-8940|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2787,1,2.7.7.7,0.3588087549336204
gi|224580996|ref|NZ_GG657385.1|:c659746-656990|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P59342,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2757,1,2.7.13.3,0.3627130939426913
gi|224580996|ref|NZ_GG657385.1|:604605-607493|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_L6Z8K5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2889,2,3.4.24.55,0.6922810661128419
gi|224581006|ref|NZ_GG657395.1|:c22557-18334|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_UPI00022CA98C,root,4224,1,2.7.7.6,0.23674242424242423
gi|224581004|ref|NZ_GG657393.1|:39711-43193|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,3483,1,2.7.7.7,0.2871088142405972
gi|224580995|ref|NZ_GG657384.1|:31781-35668|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,3888,1,6.3.5.3,0.257201646090535
gi|224580997|ref|NZ_GG657386.1|:c465048-462298|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_UPI00046F258D,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2751,1,0.0.0.0,0.36350418029807346
gi|224580997|ref|NZ_GG657386.1|:235374-237857|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P30851,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2484,1,3.1.13.1,0.4025764895330113
gi|224581005|ref|NZ_GG657394.1|:4320-6752|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P00562,root;k_Bacteria,2433,2,1.1.1.3,0.8220304151253597
gi|224580998|ref|NZ_GG657387.1|:311871-314285|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P77504,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2415,1,0.0.0.0,0.41407867494824013
gi|224580997|ref|NZ_GG657386.1|:c597727-595265|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P00561,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2463,1,1.1.1.3,0.4060089321965083
gi|224580999|ref|NZ_GG657388.1|:c248869-246203|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_Q8X5L7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Shigella;s_Shigella boydii,2667,1,2.4.1.12,0.3749531308586427
gi|224580998|ref|NZ_GG657387.1|:c454227-451504|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_B5FMP4,root,2724,1,6.1.1.4,0.36710719530102787
gi|224580995|ref|NZ_GG657384.1|:c1652431-1649831|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P75857,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2601,1,0.0.0.0,0.3844675124951942
gi|224580997|ref|NZ_GG657386.1|:356769-359405|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria,2637,1,0.0.0.0,0.37921880925293894
gi|224580997|ref|NZ_GG657386.1|:13642-15273|562|g__Shigella.s__Shigella_sp_D9|UniRef90_Q8X5Z7|UniRef50_P0AF43,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1632,2,0.0.0.0,1.2254901960784315
gi|224580997|ref|NZ_GG657386.1|:13642-15273|562|g__Shigella.s__Shigella_sp_D9|UniRef90_Q8X5Z7|UniRef50_P0AF43,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1632,1,0.0.0.0,0.6127450980392157
gi|224580995|ref|NZ_GG657384.1|:c637257-635647|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P0AE13|UniRef50_P0AE13,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1611,1,0.0.0.0,0.6207324643078833
gi|224580995|ref|NZ_GG657384.1|:c1290723-1289044|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P76041|UniRef50_P76041,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1680,1,0.0.0.0,0.5952380952380952
gi|224580995|ref|NZ_GG657384.1|:c348746-347094|562|g__Shigella.s__Shigella_sp_D9|UniRef90_A7ZP75|UniRef50_B7LM74,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1653,1,2.4.2.43,0.6049606775559588
gi|224580999|ref|NZ_GG657388.1|:223124-224773|562|g__Shigella.s__Shigella_sp_D9|UniRef90_A7ZT60|UniRef50_B7LSZ0,root;k_Bacteria,1650,1,3.2.1.28,0.6060606060606061
gi|224580995|ref|NZ_GG657384.1|:718861-720462|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P07018|UniRef50_P07018,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1602,1,0.0.0.0,0.6242197253433208
gi|224581001|ref|NZ_GG657390.1|:21586-23127|562|g__Shigella.s__Shigella_sp_D9|UniRef90_Q1R4J9|UniRef50_Q1R4J9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1542,1,3.6.3.14,0.648508430609598
gi|224580997|ref|NZ_GG657386.1|:212781-214325|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P39282|UniRef50_P39282,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1545,1,0.0.0.0,0.6472491909385114
gi|224580995|ref|NZ_GG657384.1|:c770506-768923|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P21599|UniRef50_P21599,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1584,1,2.7.1.40,0.6313131313131313
gi|224580997|ref|NZ_GG657386.1|:557269-558837|562|g__Shigella.s__Shigella_sp_D9|UniRef90_Q8XA34|UniRef50_Q83MG9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1569,1,0.0.0.0,0.6373486297004461
gi|224580996|ref|NZ_GG657385.1|:282763-284622|562|g__Shigella.s__Shigella_sp_D9|UniRef90_A8APM2|UniRef50_P0AES0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1860,1,0.0.0.0,0.5376344086021505
gi|224580995|ref|NZ_GG657384.1|:564297-566150|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P28249,root;k_Bacteria,1854,1,0.0.0.0,0.5393743257820928
gi|224580996|ref|NZ_GG657385.1|:611028-612854|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P04993|UniRef50_P04993,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1827,1,3.1.11.5,0.5473453749315819
gi|224580995|ref|NZ_GG657384.1|:1312028-1313962|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_B4EW02,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1935,1,3.1.13.1,0.5167958656330749
gi|224581000|ref|NZ_GG657389.1|:c74362-72416|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1947,1,0.0.0.0,0.5136106831022085
gi|224580999|ref|NZ_GG657388.1|:c266108-264384|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P37661|UniRef50_P37661,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1725,1,2.7.8.42,0.5797101449275363
gi|224580999|ref|NZ_GG657388.1|:c266108-264384|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P37661|UniRef50_P37661,root;k_Bacteria,1725,1,2.7.8.42,0.5797101449275363
gi|224580995|ref|NZ_GG657384.1|:818200-819951|562|g__Shigella.s__Shigella_sp_D9|UniRef90_Q8XDR6|UniRef50_Q8ZES9,root;k_Bacteria,1752,2,6.2.1.3,1.1415525114155252
gi|224580998|ref|NZ_GG657387.1|:c195242-194325|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P0A9L8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,918,1,1.5.1.2,1.0893246187363834
gi|224581000|ref|NZ_GG657389.1|:236702-237622|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P21829,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,921,1,0.0.0.0,1.0857763300760044
gi|224580999|ref|NZ_GG657388.1|:198983-199876|562|g__Shigella.s__Shigella_sp_D9|UniRef90_J7QIA1|UniRef50_P31777,root;k_Bacteria,894,1,2.1.1.266,1.1185682326621924
gi|224581003|ref|NZ_GG657392.1|:32922-33818|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P32143|UniRef50_P32143,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,897,1,0.0.0.0,1.1148272017837235
gi|224580998|ref|NZ_GG657387.1|:142587-143477|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P77541|UniRef50_Q9KSC2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,891,1,4.1.3.30,1.122334455667789
gi|224581005|ref|NZ_GG657394.1|:7101-7991|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P0AEZ1|UniRef50_P0AEZ1,root;k_Bacteria,891,1,1.5.1.20,1.122334455667789
gi|224580995|ref|NZ_GG657384.1|:c1278992-1278087|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P76045|UniRef50_P76045,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,906,1,0.0.0.0,1.1037527593818983
gi|224580996|ref|NZ_GG657385.1|:264681-265580|562|g__Shigella.s__Shigella_sp_D9|UniRef90_A0A023KSQ2|UniRef50_Q46855,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,900,1,0.0.0.0,1.1111111111111112
gi|224580996|ref|NZ_GG657385.1|:c185284-184319|562|g__Shigella.s__Shigella_sp_D9|UniRef90_Q8XAJ0|UniRef50_P42601,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,966,1,0.0.0.0,1.0351966873706004
gi|224581001|ref|NZ_GG657390.1|:c166145-165186|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P37691|UniRef50_P37691,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,960,1,0.0.0.0,1.0416666666666667
gi|224580996|ref|NZ_GG657385.1|:245240-246067|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P0AEW5|UniRef50_P0AEW5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,828,2,3.1.4.53,2.4154589371980677
gi|224581001|ref|NZ_GG657390.1|:146290-147099|562|g__Shigella.s__Shigella_sp_D9|UniRef90_A7ZTI6|UniRef50_Q7MPS3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,810,1,3.2.2.23,1.2345679012345678
gi|224580997|ref|NZ_GG657386.1|:c153369-152581|562|g__Shigella.s__Shigella_sp_D9|UniRef90_Q8XDV7|UniRef50_Q3JNY2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,789,1,3.6.3.28,1.2674271229404308
gi|224581005|ref|NZ_GG657394.1|:30221-31030|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P0A6C9|UniRef50_P59302,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,810,1,2.7.2.8,1.2345679012345678
gi|224580996|ref|NZ_GG657385.1|:76179-76988|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P63388|UniRef50_P63388,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,810,1,0.0.0.0,1.2345679012345678
gi|224580995|ref|NZ_GG657384.1|:522923-523723|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P76422|UniRef50_P76422,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,801,1,2.7.1.49,1.2484394506866416
gi|224580997|ref|NZ_GG657386.1|:460047-460913|562|g__Shigella.s__Shigella_sp_D9|UniRef90_A8ALG8|UniRef50_A7FM33,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,867,1,2.5.1.16,1.1534025374855825
gi|224580995|ref|NZ_GG657384.1|:c804125-803265|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P69807|UniRef50_P69807,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,861,1,0.0.0.0,1.1614401858304297
gi|224580995|ref|NZ_GG657384.1|:178760-179635|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P0AEB1|UniRef50_P0AEB1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,876,1,0.0.0.0,1.1415525114155252
gi|224580995|ref|NZ_GG657384.1|:690181-691038|562|g__Shigella.s__Shigella_sp_D9|UniRef90_E2QNB6|UniRef50_E2QNB6,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,858,1,0.0.0.0,1.1655011655011656
gi|224580995|ref|NZ_GG657384.1|:c823347-822223|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P0ABR8|UniRef50_P0ABR8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1125,1,0.0.0.0,0.8888888888888888
gi|224580995|ref|NZ_GG657384.1|:1464660-1465790|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P27431|UniRef50_P27431,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1131,1,0.0.0.0,0.8841732979664014
gi|224581000|ref|NZ_GG657389.1|:c197624-196539|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P58409|UniRef50_P58409,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1086,1,0.0.0.0,0.9208103130755064
gi|224580995|ref|NZ_GG657384.1|:996103-997182|562|g__Shigella.s__Shigella_sp_D9|UniRef90_W8TEE9|UniRef50_P77376,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1080,2,0.0.0.0,1.8518518518518516
gi|224581001|ref|NZ_GG657390.1|:c109761-108577|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P31436|UniRef50_P31436,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1185,1,0.0.0.0,0.8438818565400843
gi|224581001|ref|NZ_GG657390.1|:c92661-91471|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P31442|UniRef50_P31442,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1191,4,0.0.0.0,3.3585222502099077
gi|224580999|ref|NZ_GG657388.1|:48386-49567|562|g__Shigella.s__Shigella_sp_D9|UniRef90_A7ZSN9|UniRef50_B2VK30,root;k_Bacteria,1182,1,0.0.0.0,0.8460236886632826
gi|224580996|ref|NZ_GG657385.1|:c550282-549092|562|g__Shigella.s__Shigella_sp_D9|UniRef90_Q8FE91|UniRef50_Q8FE91,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1191,1,0.0.0.0,0.8396305625524769
gi|224580997|ref|NZ_GG657386.1|:c565483-564308|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P0A6F2|UniRef50_B2S6U9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1176,1,6.3.5.5,0.8503401360544218
gi|224580996|ref|NZ_GG657385.1|:c264487-263324|562|g__Shigella.s__Shigella_sp_D9|UniRef90_Q46856|UniRef50_Q46856,root,1164,1,0.0.0.0,0.859106529209622
gi|224580999|ref|NZ_GG657388.1|:c134663-133500|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P0A9R0|UniRef50_P0A9R0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1164,1,1.2.1.11,0.859106529209622
gi|224580996|ref|NZ_GG657385.1|:c725621-724611|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P24193|UniRef50_P24193,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1011,1,0.0.0.0,0.9891196834817014
gi|224580995|ref|NZ_GG657384.1|:c1515695-1514724|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P75942|UniRef50_P75942,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,972,1,0.0.0.0,1.02880658436214
gi|224580996|ref|NZ_GG657385.1|:c493290-492295|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P27254|UniRef50_P27254,root;k_Bacteria,996,1,0.0.0.0,1.0040160642570282
gi|224580998|ref|NZ_GG657387.1|:c400602-399610|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P23877|UniRef50_P23877,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,993,1,0.0.0.0,1.0070493454179255
gi|224580996|ref|NZ_GG657385.1|:741737-742789|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P24242|UniRef50_P24242,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1053,1,0.0.0.0,0.9496676163342831
gi|224580998|ref|NZ_GG657387.1|:199496-200542|562|g__Shigella.s__Shigella_sp_D9|UniRef90_unknown|UniRef50_P23917,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1047,1,2.7.1.4,0.9551098376313276
gi|224580998|ref|NZ_GG657387.1|:c344291-343224|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P09029|UniRef50_P43850,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1068,1,0.0.0.0,0.9363295880149812
gi|224580998|ref|NZ_GG657387.1|:c344291-343224|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P09029|UniRef50_P43850,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1068,1,0.0.0.0,0.9363295880149812
gi|291612472|ref|NC_013959.1|:2537092-2538351|63745|g__Sideroxydans.s__Sideroxydans_lithotrophicus|UniRef90_D5CN34|UniRef50_Q2J3J6,root;k_Bacteria,1260,4,1.2.1.41,3.1746031746031744
gi|485099521|ref|NZ_KB907929.1|:159871-160956|254408|g__Singularimonas.s__Singularimonas_variicoloris|UniRef90_UPI00036B1BB1|UniRef50_Q9K0Y6,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Rhodocyclales;f_Zoogloeaceae;g_Azoarcus;s_Azoarcus sp. CIB,1086,2,2.7.8.13,1.8416206261510129
gi|378824597|ref|NC_016812.1|:2929354-2930055|380|g__Sinorhizobium.s__Sinorhizobium_fredii|UniRef90_L0EU21|UniRef50_B8H358,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Rhodoplanes;s_Rhodoplanes sp. Z2-YC6860,702,1,0.0.0.0,1.4245014245014247
gi|398349897|ref|NC_018000.1|:c6352106-6350886|380|g__Sinorhizobium.s__Sinorhizobium_fredii|UniRef90_UPI00047CD32D|UniRef50_Q8KA28,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium sp. S41,1221,25,0.0.0.0,20.475020475020475
gi|398349897|ref|NC_018000.1|:c6352106-6350886|380|g__Sinorhizobium.s__Sinorhizobium_fredii|UniRef90_UPI00047CD32D|UniRef50_Q8KA28,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Ensifer;s_Ensifer adhaerens,1221,1,0.0.0.0,0.8190008190008189
gi|227820587|ref|NC_012587.1|:3202363-3206133|380|g__Sinorhizobium.s__Sinorhizobium_fredii|UniRef90_unknown|UniRef50_W6W5E1,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae,3771,1,2.1.1.13,0.26518164942985945
gi|150395228|ref|NC_009636.1|:c2743099-2742353|110321|g__Sinorhizobium.s__Sinorhizobium_medicae|UniRef90_A6UCU1|UniRef50_A5VS72,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Phyllobacteriaceae;g_Mesorhizobium,747,2,0.0.0.0,2.677376171352075
gi|484346014|ref|NZ_AKZS01000132.1|:7863-8609|382|g__Sinorhizobium.s__Sinorhizobium_meliloti|UniRef90_A6UCU1|UniRef50_A5VS72,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Phyllobacteriaceae;g_Mesorhizobium,747,1,0.0.0.0,1.3386880856760375
