GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|311103224|ref|NC_014640.1|:c683893-680963|85698|g__Achromobacter.s__Achromobacter_xylosoxidans|UniRef90_unknown|UniRef50_R4WT31,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Alcaligenaceae;g_Achromobacter;s_Achromobacter xylosoxidans,2931,1,1.17.4.1,0.34118048447628796
gi|498503065|ref|NZ_KB822571.1|:c1271990-1271670|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JNB8|UniRef50_Q250M1,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola;s_Fluviicola taffensis,321,3,0.0.0.0,9.345794392523365
gi|498503065|ref|NZ_KB822571.1|:c1271990-1271670|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JNB8|UniRef50_Q250M1,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium psychrophilum,321,1,0.0.0.0,3.115264797507788
gi|498503065|ref|NZ_KB822571.1|:c1271990-1271670|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JNB8|UniRef50_Q250M1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,321,3,0.0.0.0,9.345794392523365
gi|498503065|ref|NZ_KB822571.1|:5660099-5660443|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q7MVQ8|UniRef50_Q2RNH9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,345,2,0.0.0.0,5.797101449275363
gi|498503065|ref|NZ_KB822571.1|:5660099-5660443|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q7MVQ8|UniRef50_Q2RNH9,root;k_Bacteria,345,1,0.0.0.0,2.8985507246376816
gi|498503065|ref|NZ_KB822571.1|:5660099-5660443|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q7MVQ8|UniRef50_Q2RNH9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,345,1,0.0.0.0,2.8985507246376816
gi|498503065|ref|NZ_KB822571.1|:5660099-5660443|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q7MVQ8|UniRef50_Q2RNH9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella sp. oral taxon 299,345,1,0.0.0.0,2.8985507246376816
gi|498503065|ref|NZ_KB822571.1|:5660099-5660443|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q7MVQ8|UniRef50_Q2RNH9,root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio salexigens,345,1,0.0.0.0,2.8985507246376816
gi|498503065|ref|NZ_KB822571.1|:c6707302-6706961|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YR99|UniRef50_A6LCY1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas,342,1,0.0.0.0,2.923976608187134
gi|498503065|ref|NZ_KB822571.1|:c4687215-4686904|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DRK5|UniRef50_R6WZ13,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,312,1,0.0.0.0,3.2051282051282053
gi|498503065|ref|NZ_KB822571.1|:c1277509-1277204|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q8A475|UniRef50_C4L7S9,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Robiginitalea;s_Robiginitalea biformata,306,3,0.0.0.0,9.803921568627452
gi|498503065|ref|NZ_KB822571.1|:c1277509-1277204|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q8A475|UniRef50_C4L7S9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,306,1,0.0.0.0,3.2679738562091503
gi|498503065|ref|NZ_KB822571.1|:c4859030-4858866|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LC65|UniRef50_R7KL80,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,165,2,0.0.0.0,12.121212121212121
gi|498503065|ref|NZ_KB822571.1|:c4859030-4858866|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LC65|UniRef50_R7KL80,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,165,1,0.0.0.0,6.0606060606060606
gi|498503065|ref|NZ_KB822571.1|:c4689066-4688896|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZUT6|UniRef50_P14073,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides helcogenes,171,4,0.0.0.0,23.391812865497073
gi|498503065|ref|NZ_KB822571.1|:c4689066-4688896|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZUT6|UniRef50_P14073,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,171,3,0.0.0.0,17.543859649122805
gi|498503065|ref|NZ_KB822571.1|:c4689066-4688896|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZUT6|UniRef50_P14073,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,171,1,0.0.0.0,5.847953216374268
gi|498503065|ref|NZ_KB822571.1|:83954-84175|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6X2N4|UniRef50_R6X2N4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiotrichales;f_Francisellaceae;g_Francisella;s_Francisella tularensis,222,1,0.0.0.0,4.504504504504505
gi|498503065|ref|NZ_KB822571.1|:83954-84175|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6X2N4|UniRef50_R6X2N4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,222,1,0.0.0.0,4.504504504504505
gi|498503065|ref|NZ_KB822571.1|:c1266118-1265900|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q5L8D1|UniRef50_Q6MDN1,root;k_Bacteria;p_Bacteroidetes,219,4,0.0.0.0,18.264840182648403
gi|498503065|ref|NZ_KB822571.1|:c1266118-1265900|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q5L8D1|UniRef50_Q6MDN1,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae,219,1,0.0.0.0,4.566210045662101
gi|498503065|ref|NZ_KB822571.1|:c1266118-1265900|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q5L8D1|UniRef50_Q6MDN1,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus,219,1,0.0.0.0,4.566210045662101
gi|498503065|ref|NZ_KB822571.1|:2059616-2059837|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q7MXB9|UniRef50_U3QCK3,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium sp. PM2-P1-29,222,1,0.0.0.0,4.504504504504505
gi|498503065|ref|NZ_KB822571.1|:c6192153-6191965|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L9V0|UniRef50_P25461,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,189,2,0.0.0.0,10.582010582010582
gi|498503065|ref|NZ_KB822571.1|:c6192153-6191965|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L9V0|UniRef50_P25461,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium,189,1,0.0.0.0,5.291005291005291
gi|498503065|ref|NZ_KB822571.1|:4081228-4081701|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YMW8|UniRef50_R6Y660,root;k_Bacteria,474,1,0.0.0.0,2.109704641350211
gi|498503065|ref|NZ_KB822571.1|:c1280166-1279690|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEJ4|UniRef50_B6YQ88,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,477,5,0.0.0.0,10.482180293501049
gi|498503065|ref|NZ_KB822571.1|:3035108-3035575|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JQI6|UniRef50_D5EYS1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,468,1,0.0.0.0,2.1367521367521367
gi|498503065|ref|NZ_KB822571.1|:c4376667-4376185|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZF52|UniRef50_A6L881,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,483,61,1.16.3.2,126.29399585921325
gi|498503065|ref|NZ_KB822571.1|:c1726094-1725642|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A7E9|UniRef50_D5BJW6,root,453,2,0.0.0.0,4.415011037527593
gi|498503065|ref|NZ_KB822571.1|:3380785-3381240|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DMB9|UniRef50_W8F2E4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae,456,41,0.0.0.0,89.91228070175438
gi|498503065|ref|NZ_KB822571.1|:3380785-3381240|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DMB9|UniRef50_W8F2E4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella forsythia,456,4,0.0.0.0,8.771929824561402
gi|498503065|ref|NZ_KB822571.1|:3380785-3381240|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DMB9|UniRef50_W8F2E4,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Maribacter;s_Maribacter sp. MAR_2009_60,456,1,0.0.0.0,2.1929824561403506
gi|498503065|ref|NZ_KB822571.1|:3380785-3381240|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DMB9|UniRef50_W8F2E4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella sp. oral taxon HOT-286,456,1,0.0.0.0,2.1929824561403506
gi|498503065|ref|NZ_KB822571.1|:3380785-3381240|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DMB9|UniRef50_W8F2E4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium limosum,456,1,0.0.0.0,2.1929824561403506
gi|498503065|ref|NZ_KB822571.1|:c6118774-6118322|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LA87|UniRef50_F4KLR6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,453,1,0.0.0.0,2.2075055187637966
gi|498503065|ref|NZ_KB822571.1|:4492290-4492751|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L927|UniRef50_A6L927,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus paraplantarum,462,1,0.0.0.0,2.1645021645021645
gi|498503065|ref|NZ_KB822571.1|:c1269450-1268932|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH4|UniRef50_B8H4F1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,519,41,0.0.0.0,78.9980732177264
gi|498503065|ref|NZ_KB822571.1|:c1128065-1127523|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6XC92|UniRef50_W0F156,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,543,39,0.0.0.0,71.82320441988949
gi|498503065|ref|NZ_KB822571.1|:c1263212-1262715|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_T0NT35,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,498,10,0.0.0.0,20.080321285140563
gi|498503065|ref|NZ_KB822571.1|:5891076-5891591|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YC45|UniRef50_R6JAP8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,516,1,0.0.0.0,1.937984496124031
gi|498503065|ref|NZ_KB822571.1|:c1268709-1268263|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH2|UniRef50_B3EUK4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,447,7,0.0.0.0,15.659955257270694
gi|498503065|ref|NZ_KB822571.1|:c1265736-1265356|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG8|UniRef50_B0JY40,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,381,2,0.0.0.0,5.2493438320209975
gi|498503065|ref|NZ_KB822571.1|:c1265736-1265356|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG8|UniRef50_B0JY40,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,381,1,0.0.0.0,2.6246719160104988
gi|498503065|ref|NZ_KB822571.1|:2021953-2022333|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6XDC4|UniRef50_C1F934,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium sp. ML3W,381,2,0.0.0.0,5.2493438320209975
gi|498503065|ref|NZ_KB822571.1|:2021953-2022333|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6XDC4|UniRef50_C1F934,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium johnsoniae,381,1,0.0.0.0,2.6246719160104988
gi|498503065|ref|NZ_KB822571.1|:c1125709-1125332|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LE82|UniRef50_Q2JFI6,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Mucilaginibacter;s_Mucilaginibacter sp. PAMC 26640,378,10,0.0.0.0,26.455026455026456
gi|498503065|ref|NZ_KB822571.1|:c1125709-1125332|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LE82|UniRef50_Q2JFI6,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Leadbetterella;s_Leadbetterella byssophila,378,1,0.0.0.0,2.6455026455026456
gi|498503065|ref|NZ_KB822571.1|:c1125709-1125332|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LE82|UniRef50_Q2JFI6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,378,3,0.0.0.0,7.936507936507937
gi|498503065|ref|NZ_KB822571.1|:c1125709-1125332|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LE82|UniRef50_Q2JFI6,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Klebsiella;s_Klebsiella aerogenes,378,2,0.0.0.0,5.291005291005291
gi|498503065|ref|NZ_KB822571.1|:c1270785-1270390|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH7|UniRef50_C5CGI8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,396,22,0.0.0.0,55.55555555555555
gi|498503065|ref|NZ_KB822571.1|:3381246-3381632|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JHA5|UniRef50_A6LHM6,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus ginsenosidimutans,387,1,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:c1265344-1264955|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG7|UniRef50_Q01WB8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,390,2,0.0.0.0,5.128205128205128
gi|498503065|ref|NZ_KB822571.1|:c1265344-1264955|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG7|UniRef50_Q01WB8,root;k_Bacteria;p_Bacteroidetes,390,1,0.0.0.0,2.564102564102564
gi|498503065|ref|NZ_KB822571.1|:c1105077-1104724|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6X5R3|UniRef50_Q5L9B5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,354,13,0.0.0.0,36.72316384180791
gi|498503065|ref|NZ_KB822571.1|:c1105077-1104724|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6X5R3|UniRef50_Q5L9B5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella forsythia,354,1,0.0.0.0,2.824858757062147
gi|498503065|ref|NZ_KB822571.1|:c1105077-1104724|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6X5R3|UniRef50_Q5L9B5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_Paludibacter;s_Paludibacter propionicigenes,354,2,0.0.0.0,5.649717514124294
gi|498503065|ref|NZ_KB822571.1|:c1105077-1104724|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6X5R3|UniRef50_Q5L9B5,root;k_Bacteria,354,2,0.0.0.0,5.649717514124294
gi|498503065|ref|NZ_KB822571.1|:c4835099-4834731|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6XD97|UniRef50_R6Z545,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,369,1,0.0.0.0,2.710027100271003
gi|498503065|ref|NZ_KB822571.1|:4688429-4688791|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YVR2|UniRef50_R5I6Y9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,363,26,0.0.0.0,71.62534435261708
gi|498503065|ref|NZ_KB822571.1|:502573-503004|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z1E9|UniRef50_R5FZS4,root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobium;s_Chlorobium limicola,432,1,0.0.0.0,2.314814814814815
gi|498503065|ref|NZ_KB822571.1|:502573-503004|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z1E9|UniRef50_R5FZS4,root,432,1,0.0.0.0,2.314814814814815
gi|498503065|ref|NZ_KB822571.1|:c1273280-1272846|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEI4|UniRef50_A6LEI4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,435,20,0.0.0.0,45.97701149425287
gi|498503065|ref|NZ_KB822571.1|:c1273280-1272846|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEI4|UniRef50_A6LEI4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Marinilabiliales;f_Salinivirgaceae;g_Salinivirga;s_Salinivirga cyanobacteriivorans,435,3,0.0.0.0,6.8965517241379315
gi|498503065|ref|NZ_KB822571.1|:c1104430-1103987|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LIX9|UniRef50_A6LIX9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,444,12,0.0.0.0,27.027027027027028
gi|498503065|ref|NZ_KB822571.1|:c1127459-1127016|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LE85|UniRef50_B6YQ01,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,444,2,0.0.0.0,4.504504504504505
gi|498503065|ref|NZ_KB822571.1|:1905610-1906047|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R5PJ20,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Neisseriales;f_Neisseriaceae;g_Snodgrassella;s_Snodgrassella alvi,438,7,4.2.1.10,15.981735159817351
gi|498503065|ref|NZ_KB822571.1|:c1280722-1280321|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEJ5|UniRef50_Q1JDK8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,402,24,0.0.0.0,59.70149253731343
gi|498503065|ref|NZ_KB822571.1|:c1274454-1274044|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEI6|UniRef50_A6GZ94,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,411,6,0.0.0.0,14.598540145985403
gi|498503065|ref|NZ_KB822571.1|:499652-500062|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L8E0|UniRef50_O58010,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,411,3,0.0.0.0,7.299270072992702
gi|498503065|ref|NZ_KB822571.1|:c3805398-3804988|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AGH2|UniRef50_R5MKF6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella forsythia,411,2,0.0.0.0,4.866180048661801
gi|498503065|ref|NZ_KB822571.1|:5900804-5902594|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z5W7|UniRef50_Q46508,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,1791,2,0.0.0.0,1.1166945840312674
gi|498503065|ref|NZ_KB822571.1|:5898971-5900764|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6X650|UniRef50_R5HR63,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptococcaceae;g_Desulfosporosinus;s_Desulfosporosinus orientis,1794,1,0.0.0.0,0.5574136008918618
gi|498503065|ref|NZ_KB822571.1|:4241065-4242834|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2B4Y6|UniRef50_R5MQU9,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,1770,1,0.0.0.0,0.5649717514124294
gi|498503065|ref|NZ_KB822571.1|:c953129-951300|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YS60|UniRef50_R6L478,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1830,2,0.0.0.0,1.0928961748633879
gi|498503065|ref|NZ_KB822571.1|:c2653650-2651812|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A1V8|UniRef50_R7H6V2,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium psychrophilum,1839,1,3.6.4.13,0.5437737901033171
gi|498503065|ref|NZ_KB822571.1|:1579533-1581332|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WWF6|UniRef50_E4T141,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium 22g15,1800,1,0.0.0.0,0.5555555555555556
gi|498503065|ref|NZ_KB822571.1|:1579533-1581332|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WWF6|UniRef50_E4T141,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,1800,3,0.0.0.0,1.6666666666666665
