GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|505484991|ref|NZ_BANP01000021.1|:43192-44874|1268622|g__Acidovorax.s__Acidovorax_sp_MR_S7|UniRef90_B9MBD2|UniRef50_Q7W0K0,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Hydrogenophaga,1683,1,6.1.1.19,0.5941770647653001
gi|498503065|ref|NZ_KB822571.1|:c1671062-1670208|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AUL6|UniRef50_R6ZMN7,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium 22g15,855,1,0.0.0.0,1.1695906432748537
gi|498503065|ref|NZ_KB822571.1|:c1275622-1274798|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEI8|UniRef50_B1ZNE5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,825,2,0.0.0.0,2.4242424242424243
gi|498503065|ref|NZ_KB822571.1|:c6047616-6047341|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WUS3|UniRef50_R5S652,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,276,8,0.0.0.0,28.98550724637681
gi|498503065|ref|NZ_KB822571.1|:c1271109-1270840|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH8|UniRef50_Q8RIG9,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Maribacter;s_Maribacter sp. MAR_2009_60,270,1,0.0.0.0,3.7037037037037033
gi|498503065|ref|NZ_KB822571.1|:859299-859571|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WS16|UniRef50_R5W7I7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,273,1,0.0.0.0,3.663003663003663
gi|498503065|ref|NZ_KB822571.1|:c125347-125102|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DHZ7|UniRef50_E6ST97,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,246,1,0.0.0.0,4.065040650406504
gi|498503065|ref|NZ_KB822571.1|:c2742692-2742456|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_G8UHS2|UniRef50_B6YR21,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,237,1,0.0.0.0,4.219409282700422
gi|498503065|ref|NZ_KB822571.1|:5740813-5741067|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2ALJ1|UniRef50_N2ALJ1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,255,1,0.0.0.0,3.9215686274509802
gi|498503065|ref|NZ_KB822571.1|:c4595007-4594753|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WPV3|UniRef50_Q034T0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides salanitronis,255,1,0.0.0.0,3.9215686274509802
gi|498503065|ref|NZ_KB822571.1|:c490121-489804|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DG80|UniRef50_A6L8S9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae;g_Porphyromonas;s_Porphyromonas gingivalis,318,1,0.0.0.0,3.144654088050314
gi|498503065|ref|NZ_KB822571.1|:5660099-5660443|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q7MVQ8|UniRef50_Q2RNH9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,345,1,0.0.0.0,2.8985507246376816
gi|498503065|ref|NZ_KB822571.1|:5277392-5277724|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WVE8|UniRef50_R6EAJ7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,333,1,0.0.0.0,3.003003003003003
gi|498503065|ref|NZ_KB822571.1|:c4687215-4686904|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DRK5|UniRef50_R6WZ13,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae;g_Petrimonas;s_Petrimonas mucosa,312,1,0.0.0.0,3.2051282051282053
gi|498503065|ref|NZ_KB822571.1|:1113454-1113624|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZIQ1|UniRef50_R7DS79,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminiclostridium;s_[Eubacterium] siraeum,171,1,0.0.0.0,5.847953216374268
gi|498503065|ref|NZ_KB822571.1|:c1266118-1265900|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q5L8D1|UniRef50_Q6MDN1,root;k_Bacteria;p_Bacteroidetes,219,1,0.0.0.0,4.566210045662101
gi|498503065|ref|NZ_KB822571.1|:1672843-1673070|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A795|UniRef50_R5M0M1,root;k_Bacteria;p_Firmicutes;c_Tissierellia;o_Tissierellales;f_Gottschalkiaceae;g_Gottschalkia;s_Gottschalkia acidurici,228,1,0.0.0.0,4.385964912280701
gi|498503065|ref|NZ_KB822571.1|:c6192153-6191965|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L9V0|UniRef50_P25461,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium,189,1,0.0.0.0,5.291005291005291
gi|498503065|ref|NZ_KB822571.1|:c1432172-1431987|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JFG5|UniRef50_Q64NV0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,186,3,0.0.0.0,16.129032258064516
gi|498503065|ref|NZ_KB822571.1|:c1272840-1272643|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_A6LEI3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,198,1,0.0.0.0,5.05050505050505
gi|498503065|ref|NZ_KB822571.1|:3035108-3035575|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JQI6|UniRef50_D5EYS1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella melaninogenica,468,1,0.0.0.0,2.1367521367521367
gi|498503065|ref|NZ_KB822571.1|:2835391-2835861|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WUS9|UniRef50_R5PJL9,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium gilvum,471,1,0.0.0.0,2.1231422505307855
gi|498503065|ref|NZ_KB822571.1|:2835391-2835861|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WUS9|UniRef50_R5PJL9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,471,1,0.0.0.0,2.1231422505307855
gi|498503065|ref|NZ_KB822571.1|:c4376667-4376185|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZF52|UniRef50_A6L881,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,483,2,1.16.3.2,4.140786749482402
gi|498503065|ref|NZ_KB822571.1|:3380785-3381240|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DMB9|UniRef50_W8F2E4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,456,1,0.0.0.0,2.1929824561403506
gi|498503065|ref|NZ_KB822571.1|:3380785-3381240|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DMB9|UniRef50_W8F2E4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae,456,1,0.0.0.0,2.1929824561403506
gi|498503065|ref|NZ_KB822571.1|:c1269450-1268932|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH4|UniRef50_B8H4F1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,519,1,0.0.0.0,1.9267822736030829
gi|498503065|ref|NZ_KB822571.1|:c1269450-1268932|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH4|UniRef50_B8H4F1,root;k_Bacteria,519,1,0.0.0.0,1.9267822736030829
gi|498503065|ref|NZ_KB822571.1|:3843017-3843559|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AGE2|UniRef50_R6RQV0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,543,1,0.0.0.0,1.8416206261510129
gi|498503065|ref|NZ_KB822571.1|:3246857-3247351|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2B5I7|UniRef50_A6L272,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,495,1,0.0.0.0,2.0202020202020203
gi|498503065|ref|NZ_KB822571.1|:c1263212-1262715|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_T0NT35,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,498,1,0.0.0.0,2.0080321285140563
gi|498503065|ref|NZ_KB822571.1|:264436-264927|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_Q7MUY3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,492,2,0.0.0.0,4.065040650406504
gi|498503065|ref|NZ_KB822571.1|:c745350-744844|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DAK3|UniRef50_Q72NR4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,507,2,0.0.0.0,3.9447731755424065
gi|498503065|ref|NZ_KB822571.1|:c745350-744844|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DAK3|UniRef50_Q72NR4,root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobium;s_Chlorobium limicola,507,1,0.0.0.0,1.9723865877712032
gi|498503065|ref|NZ_KB822571.1|:c1265736-1265356|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG8|UniRef50_B0JY40,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,381,1,0.0.0.0,2.6246719160104988
gi|498503065|ref|NZ_KB822571.1|:c3388776-3388393|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZQQ5|UniRef50_G8UMM4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,384,1,0.0.0.0,2.6041666666666665
gi|498503065|ref|NZ_KB822571.1|:1623599-1623976|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A7M0|UniRef50_R5SF98,root;k_Bacteria,378,1,0.0.0.0,2.6455026455026456
gi|498503065|ref|NZ_KB822571.1|:c1205478-1205101|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AI55|UniRef50_Q11SF1,root;k_Bacteria,378,1,0.0.0.0,2.6455026455026456
gi|498503065|ref|NZ_KB822571.1|:c1270785-1270390|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH7|UniRef50_C5CGI8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,396,2,0.0.0.0,5.05050505050505
gi|498503065|ref|NZ_KB822571.1|:3381246-3381632|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JHA5|UniRef50_A6LHM6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,387,1,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:3381246-3381632|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JHA5|UniRef50_A6LHM6,root;k_;p_;c_;o_;f_;g_;s_uncultured organism,387,1,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:c1265344-1264955|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG7|UniRef50_Q01WB8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,390,1,0.0.0.0,2.564102564102564
gi|498503065|ref|NZ_KB822571.1|:c1053151-1052801|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L8I7|UniRef50_B2RK28,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Neisseriales;f_Neisseriaceae;g_Neisseria;s_Neisseria meningitidis,351,1,4.1.1.11,2.8490028490028494
gi|498503065|ref|NZ_KB822571.1|:502573-503004|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z1E9|UniRef50_R5FZS4,root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Spirochaetaceae;g_Salinispira;s_Salinispira pacifica,432,1,0.0.0.0,2.314814814814815
gi|498503065|ref|NZ_KB822571.1|:502573-503004|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z1E9|UniRef50_R5FZS4,root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobium;s_Chlorobium limicola,432,1,0.0.0.0,2.314814814814815
gi|498503065|ref|NZ_KB822571.1|:c4793601-4793167|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Y217|UniRef50_F4KN79,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,435,1,0.0.0.0,2.2988505747126435
gi|498503065|ref|NZ_KB822571.1|:c1273280-1272846|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEI4|UniRef50_A6LEI4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,435,1,0.0.0.0,2.2988505747126435
gi|498503065|ref|NZ_KB822571.1|:c1104430-1103987|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LIX9|UniRef50_A6LIX9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,444,3,0.0.0.0,6.756756756756757
gi|498503065|ref|NZ_KB822571.1|:c1127459-1127016|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LE85|UniRef50_B6YQ01,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,444,1,0.0.0.0,2.2522522522522523
gi|498503065|ref|NZ_KB822571.1|:c1280722-1280321|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEJ5|UniRef50_Q1JDK8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,402,1,0.0.0.0,2.487562189054726
gi|498503065|ref|NZ_KB822571.1|:c1280722-1280321|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEJ5|UniRef50_Q1JDK8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,402,1,0.0.0.0,2.487562189054726
gi|498503065|ref|NZ_KB822571.1|:c1274454-1274044|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEI6|UniRef50_A6GZ94,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,411,2,0.0.0.0,4.866180048661801
gi|498503065|ref|NZ_KB822571.1|:c5286869-5285070|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z0A1|UniRef50_A6LA73,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacteraceae;g_Thermacetogenium;s_Thermacetogenium phaeum,1800,1,0.0.0.0,0.5555555555555556
gi|498503065|ref|NZ_KB822571.1|:c5286869-5285070|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z0A1|UniRef50_A6LA73,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Muricauda;s_Muricauda lutaonensis,1800,1,0.0.0.0,0.5555555555555556
gi|498503065|ref|NZ_KB822571.1|:2413814-2415580|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YVR0|UniRef50_Q8KEH5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus,1767,1,0.0.0.0,0.5659309564233164
gi|498503065|ref|NZ_KB822571.1|:c6124450-6122693|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LA83|UniRef50_I4BA63,root;k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanomethylovorans;s_Methanomethylovorans hollandica,1758,1,3.6.3.14,0.5688282138794084
gi|498503065|ref|NZ_KB822571.1|:c6643852-6642095|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LBU6|UniRef50_O67589,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella melaninogenica,1758,2,6.1.1.12,1.1376564277588168
gi|498503065|ref|NZ_KB822571.1|:c2653650-2651812|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A1V8|UniRef50_R7H6V2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1839,1,3.6.4.13,0.5437737901033171
gi|498503065|ref|NZ_KB822571.1|:c2653650-2651812|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A1V8|UniRef50_R7H6V2,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus glycinifermentans,1839,1,3.6.4.13,0.5437737901033171
gi|498503065|ref|NZ_KB822571.1|:1579533-1581332|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WWF6|UniRef50_E4T141,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium 22g15,1800,1,0.0.0.0,0.5555555555555556
gi|498503065|ref|NZ_KB822571.1|:712408-714114|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6KX84|UniRef50_D3ICU3,root;k_;p_;c_;o_;f_;g_;s_uncultured organism,1707,1,0.0.0.0,0.5858230814294083
gi|498503065|ref|NZ_KB822571.1|:6713423-6715144|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZYU1|UniRef50_O33406,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Heliobacteriaceae;g_Heliobacterium;s_Heliobacterium modesticaldum,1722,1,1.12.99.6,0.5807200929152149
gi|498503065|ref|NZ_KB822571.1|:6713423-6715144|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZYU1|UniRef50_O33406,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,1722,2,1.12.99.6,1.1614401858304297
gi|498503065|ref|NZ_KB822571.1|:c2820461-2818770|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6XBD7|UniRef50_T2NBI2,root,1692,1,0.0.0.0,0.5910165484633569
gi|498503065|ref|NZ_KB822571.1|:c2820461-2818770|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6XBD7|UniRef50_T2NBI2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1692,1,0.0.0.0,0.5910165484633569
gi|498503065|ref|NZ_KB822571.1|:6321709-6323403|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z5V5|UniRef50_A6LAG6,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Nitrosomonadales;f_Methylophilaceae;g_Methylophilus;s_Methylophilus sp. TWE2,1695,1,0.0.0.0,0.5899705014749262
gi|498503065|ref|NZ_KB822571.1|:c541254-539560|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2B6Q5|UniRef50_R6KII4,root;k_Viruses;p_;c_;o_;f_Phycodnaviridae;g_Chlorovirus;s_Paramecium bursaria Chlorella virus CVB-1,1695,10,0.0.0.0,5.899705014749262
gi|498503065|ref|NZ_KB822571.1|:c1934827-1933133|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2AZ46|UniRef50_R5RAF8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides ovatus,1695,1,0.0.0.0,0.5899705014749262
gi|498503065|ref|NZ_KB822571.1|:4276707-4278407|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LDN9|UniRef50_F9D1E3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1701,1,2.2.1.6,0.5878894767783657
gi|498503065|ref|NZ_KB822571.1|:961065-962813|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6IBF4|UniRef50_G8THW5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,1749,9,5.4.2.2,5.145797598627787
gi|498503065|ref|NZ_KB822571.1|:c6776516-6774528|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_Q8A6L0,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_;s_Flammeovirgaceae bacterium 311,1989,1,3.2.1.22,0.5027652086475616
gi|498503065|ref|NZ_KB822571.1|:c2184748-2182805|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1944,2,0.0.0.0,1.02880658436214
gi|498503065|ref|NZ_KB822571.1|:c2184748-2182805|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella fusca,1944,1,0.0.0.0,0.51440329218107
gi|498503065|ref|NZ_KB822571.1|:c2184748-2182805|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_unknown,root,1944,1,0.0.0.0,0.51440329218107
gi|498503065|ref|NZ_KB822571.1|:c2184748-2182805|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Dyadobacter;s_Dyadobacter fermentans,1944,1,0.0.0.0,0.51440329218107
gi|498503065|ref|NZ_KB822571.1|:c2184748-2182805|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter korlensis,1944,1,0.0.0.0,0.51440329218107
gi|498503065|ref|NZ_KB822571.1|:c2184748-2182805|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1944,2,0.0.0.0,1.02880658436214
gi|498503065|ref|NZ_KB822571.1|:c3596247-3594292|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_U5Q855,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter korlensis,1956,2,5.99.1.3,1.0224948875255624
gi|498503065|ref|NZ_KB822571.1|:5657109-5659064|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_G8THU4,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter;s_Pedobacter steynii,1956,1,6.1.1.3,0.5112474437627812
gi|498503065|ref|NZ_KB822571.1|:4078425-4080482|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R5K2F7,root,2058,1,0.0.0.0,0.4859086491739553
